feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,PERF
0.9087034379938024,0.8632148905285775,0.7605764106269192,0.6177370147171978,0.4086148123509873,0.22031590277161736,101.75399999999999
0.7757222393097183,0.8632148905285242,0.7605764106268464,0.6177370147171423,0.40861481235091857,0.22031590277155674,101.789
0.8698844095873014,0.8632148905285043,0.7605764106268197,0.6177370147171216,0.40861481235089436,0.22031590277153532,106.315
0.9992231572811011,0.0049392327962632255,0.015760884635481278,0.049904671407060966,0.17895022132987728,0.46812585013682445,430.014
0.8482677614318027,0.8632148905284963,0.7605764106268101,0.6177370147171134,0.4086148123508851,0.2203159027715269,118.088
0.7493368925139107,0.8632148905284772,0.7605764106267834,0.6177370147170937,0.40861481235086006,0.220315902771504,122.949
0.9719716471771166,0.9216203863812473,0.7712697263600985,0.673957098136604,0.3989746766435922,0.18958835335489688,103.588
0.8801568001305117,0.9216203863812056,0.7712697263600297,0.673957098136551,0.398974676643527,0.189588353354844,102.54299999999999
0.9481781229258925,0.9216203863811919,0.771269726360007,0.6739570981365338,0.3989746766435059,0.1895883533548264,106.113
0.9748622650939157,0.0018932440741048742,0.014218915472941683,0.033009452542582876,0.18855909382977362,0.5424514662978663,416.52
0.9336506190895613,0.9216203863811847,0.7712697263599947,0.6739570981365236,0.3989746766434948,0.1895883533548176,119.87700000000001
0.8592509683610356,0.9216203863811667,0.7712697263599654,0.6739570981365002,0.3989746766434673,0.18958835335479526,123.34200000000001
0.9257486568236173,0.8632148905285775,0.7605764106269182,0.6402277822114004,0.3989746766435941,0.22031590277161736,118.913
0.8010818371735422,0.8632148905285242,0.7605764106268464,0.6402277822113439,0.398974676643527,0.22031590277155674,116.23700000000001
0.8900574233781894,0.8632148905285051,0.7605764106268207,0.6402277822113244,0.3989746766435031,0.22031590277153532,120.012
0.9967067905927707,0.0049392327962632255,0.015760884635481278,0.04250969432351402,0.18855909382977362,0.46812585013682445,430.92800000000005
0.869884409587312,0.8632148905284963,0.7605764106268101,0.6402277822113162,0.398974676643493,0.22031590277152618,133.761
0.7757222393098028,0.8632148905284772,0.7605764106267834,0.6402277822112957,0.3989746766434682,0.22031590277150342,137.249
0.7940980764264737,0.909030568758357,0.8351550328429941,0.7394024529725913,0.5472445544653823,0.3434247796580943,126.927
0.627800640456667,0.9090305687583108,0.8351550328429285,0.7394024529725366,0.5472445544653047,0.3434247796580125,126.89200000000001
0.7417888974123308,0.9090305687582939,0.8351550328429055,0.7394024529725172,0.5472445544652762,0.34342477965798274,134.618
0.9829540802520421,0.0024047024874122077,0.00710232094183196,0.01915786499203749,0.07966818485669351,0.25297461653347403,777.809
0.7142694331573848,0.9090305687582871,0.8351550328428962,0.7394024529725093,0.547244554465266,0.3434247796579715,160.207
0.5981232799237357,0.9090305687582709,0.8351550328428715,0.7394024529724899,0.5472445544652375,0.343424779657941,168.738
0.8942983930769162,0.9570149905766762,0.844809384398985,0.7927929458176275,0.5363018682365422,0.3012595760498972,127.051
0.7552306875966659,0.9570149905766439,0.8448093843989233,0.792792945817578,0.536301868236468,0.3012595760498235,125.633
0.8531486032949119,0.9570149905766332,0.8448093843989025,0.7927929458175623,0.5363018682364437,0.30125957604979886,132.852
0.999977806530532,0.0008111943214779503,0.00629964772212573,0.011440582662298951,0.0853229313109779,0.31386730407323327,752.307
0.8304700080418164,0.9570149905766276,0.8448093843988925,0.7927929458175532,0.5363018682364313,0.30125957604978776,160.05200000000002
0.7281298398293232,0.9570149905766134,0.8448093843988659,0.7927929458175321,0.5363018682363988,0.3012595760497561,166.997
0.8186467532488615,0.909030568758357,0.8351550328429941,0.7610690246784377,0.5363018682365442,0.3434247796580943,142.309
0.6571416444178851,0.9090305687583108,0.8351550328429285,0.7610690246783842,0.5363018682364669,0.3434247796580125,139.344
0.7684396001492049,0.9090305687582942,0.8351550328429055,0.7610690246783651,0.5363018682364405,0.34342477965798274,146.709
0.9899279213831578,0.002404702487412204,0.00710232094183196,0.015687374807082106,0.08532293131097772,0.25297461653347364,766.6489999999999
0.7417888974123439,0.9090305687582871,0.8351550328428962,0.7610690246783576,0.5363018682364282,0.3434247796579715,173.812
0.6278006404567626,0.9090305687582707,0.8351550328428715,0.7610690246783384,0.5363018682363998,0.34342477965794,180.872
0.7378215564707814,0.9017344041419907,0.8446074713085238,0.7889368330707159,0.6258399651508424,0.4362203321191344,152.047
0.5638755655936053,0.9017344041419434,0.8446074713084595,0.7889368330706633,0.6258399651507631,0.4362203321190408,150.944
0.6818289063730796,0.901734404141926,0.8446074713084362,0.7889368330706449,0.6258399651507344,0.4362203321190075,161.649
0.9618432111978712,0.002734990840565946,0.006315787351339305,0.011907781683161393,0.04713586651786966,0.15368531166344254,1129.36
0.6528834077548042,0.901734404141919,0.844607471308427,0.7889368330706376,0.625839965150724,0.4362203321189941,201.456
0.5339384568253546,0.9017344041419022,0.8446074713084036,0.7889368330706191,0.6258399651506942,0.4362203321189588,212.176
0.8499202808679933,0.9516427825919155,0.8540774366885149,0.8393228870281362,0.6146038008894257,0.3875471394499211,151.52
0.6960893263415355,0.9516427825918814,0.8540774366884546,0.8393228870280907,0.6146038008893494,0.387547139449835,148.629
0.8029204830843527,0.9516427825918705,0.8540774366884342,0.8393228870280771,0.6146038008893236,0.3875471394498069,159.269
0.9964535728672823,0.0009445179032155593,0.005587659246769781,0.006747972002391854,0.051008029611038834,0.20051373354000446,1090.99
0.7776417381511298,0.9516427825918646,0.8540774366884236,0.8393228870280687,0.6146038008893113,0.3875471394497924,199.77
0.6674213117322327,0.9516427825918499,0.8540774366883975,0.8393228870280485,0.6146038008892784,0.38754713944975616,209.832
0.7646069455433819,0.9017344041419907,0.8446074713085238,0.8095497897391801,0.6146038008894278,0.4362203321191344,166.679
0.5937697450566515,0.9017344041419434,0.8446074713084595,0.80954978973913,0.6146038008893484,0.4362203321190408,162.486
0.7101858704988004,0.9017344041419263,0.8446074713084369,0.8095497897391113,0.6146038008893205,0.43622033211900846,173.40900000000002
0.972717086232207,0.002734990840565946,0.006315787351339282,0.009556230867610425,0.051008029611038834,0.15368531166344254,1102.71
0.6818289063730938,0.901734404141919,0.844607471308427,0.8095497897391042,0.6146038008893092,0.4362203321189941,213.99599999999998
0.5638755655937028,0.9017344041419015,0.8446074713084029,0.8095497897390854,0.6146038008892794,0.43622033211895783,224.217
0.764282753695009,0.8373952857040095,0.7916572993978828,0.7716752010658425,0.6347129923368965,0.47279383489142174,176.019
0.593402398879107,0.8373952857039535,0.7916572993978129,0.7716752010657897,0.6347129923368173,0.4727938348913244,173.899
0.709840764409046,0.8373952857039324,0.7916572993977872,0.7716752010657698,0.6347129923367897,0.47279383489128896,189.451
0.9725941248444256,0.006910358717119615,0.01157683318154398,0.014162627074105167,0.04424004949094704,0.1248519922722551,1477.41
0.6814757384752388,0.8373952857039247,0.791657299397778,0.7716752010657623,0.6347129923367784,0.4727938348912753,241.854
0.5635068651065102,0.8373952857039043,0.7916572993977513,0.7716752010657434,0.6347129923367495,0.47279383489123883,257.16700000000003
0.8711765245064133,0.9002777991867005,0.8019978844944841,0.8232551212704051,0.6234665138515155,0.4220633830551325,174.8
0.7237615699671527,0.900277799186655,0.801997884494418,0.823255121270358,0.6234665138514395,0.42206338305504304,171.68400000000003
0.8267596757090085,0.9002777991866399,0.8019978844943962,0.8232551212703441,0.6234665138514147,0.4220633830550129,185.72299999999998
0.9991062942340656,0.002804030538328751,0.010376713438985857,0.008181925640495141,0.04793439773629273,0.16623847371044828,1427.31
0.8026159318867491,0.9002777991866322,0.8019978844943845,0.8232551212703354,0.6234665138514014,0.4220633830549979,240.639
0.695739984793713,0.9002777991866118,0.8019978844943555,0.8232551212703145,0.6234665138513684,0.42206338305496016,253.101
0.7901063352607076,0.8373952857040095,0.7916572993978828,0.7927124873203827,0.6234665138515176,0.47279383489142174,190.135
0.6231204341125867,0.8373952857039535,0.7916572993978129,0.7927124873203313,0.6234665138514385,0.4727938348913244,185.433
0.7374861265217895,0.8373952857039332,0.7916572993977872,0.792712487320313,0.6234665138514106,0.47279383489128995,199.975
0.9816821249591372,0.006910358717119615,0.01157683318154398,0.011450199103085387,0.04793439773629273,0.1248519922722551,1438.34
0.7098407644090595,0.8373952857039239,0.7916572993977771,0.7927124873203047,0.6234665138513983,0.4727938348912753,253.903
0.5934023988792039,0.8373952857039035,0.7916572993977513,0.7927124873202863,0.6234665138513694,0.4727938348912379,267.551
0.8631908669407908,0.6950215193629209,0.6653346268532436,0.6849911426064582,0.5733771124865519,0.44515840809516777,200.31099999999998
0.713237719040593,0.6950215193628565,0.6653346268531691,0.6849911426064036,0.5733771124864738,0.4451584080950725,197.21400000000003
0.8177608378903864,0.6950215193628322,0.6653346268531416,0.6849911426063824,0.5733771124864451,0.4451584080950388,216.25
0.9982985015333178,0.027942996453046088,0.0352685717859385,0.03027769380571864,0.06735761607970836,0.14617538521150866,1830.23
0.7931691433980687,0.6950215193628232,0.6653346268531304,0.6849911426063753,0.5733771124864347,0.44515840809502544,282.722
