feature_0,feature_1,feature_2,feature_3,feature_4,PERF
0.3378474885840476,0.5434235416355048,0.9999944846997528,0.23240704517375405,0.25065697057922304,580.737
0.4655746086952426,0.6840768484248934,0.9402122716488014,0.09781388961574183,0.4880641505804425,490.043
0.24409700466813575,0.7174192494858734,0.8292738922365648,0.2512912420956842,0.7183334424562434,291.633
0.4967984666692225,0.08246284909166922,0.2924316209998405,0.9672017883509826,0.6151534342280467,450.157
0.43238487983468427,0.5699622880408479,0.9890039789347352,0.3969809697467239,0.2960609690859214,680.477
0.473679618688199,0.9335187017588435,0.9978388879600788,0.5871028306913698,0.021681341050485938,773.437
0.33047791671780496,0.8075790359045384,0.782404299107481,0.4630961584291687,0.13765813000438654,556.327
0.4646640076349138,0.009268671552038695,0.8906097873279022,0.4432219596674749,0.9806584114252449,456.617
0.5456924301219555,0.3773191543750616,0.5635840310425687,0.08770808049474813,0.7877021964121361,590.55
0.4653082420856477,0.20407460835283767,0.6705256172964464,0.9733672513603158,0.18512552216205266,361.703
0.5810050623308398,0.03672160395599915,0.7230511866205336,0.7636042521572111,0.8503421566486757,476.127
0.4667558831729782,0.3760628035293024,0.8831414216251037,0.15567778158049325,0.3894365345930402,712.9169999999998
0.1483243028826057,0.5027456626213377,0.5049845826403736,0.6238516024535397,0.4180677422091389,295.683
0.5459730468507055,0.6299824647431909,0.041312310924923004,0.9313460017042452,0.14666277906385908,521.98
0.1268912960380017,0.6319942742287309,0.8461938167956731,0.512963004031734,0.7089592034804026,299.85
0.14569801758041692,0.5618522417420353,0.9733905914621426,0.4760402333873163,0.6572282732396713,310.697
0.5731181466345383,0.7457871627699613,0.015780838769857815,0.958885446763576,0.05614249351653858,447.627
0.562172781429437,0.23787016420012785,0.4187424013424628,0.021042933718152752,0.8909554835540567,616.087
0.08917799441398719,0.2374505032841908,0.9544066811634564,0.7621825071305867,0.17484423006395824,295.353
0.5329526689419235,0.11614464809997467,0.7653366607117565,0.6707793999490194,0.4183853016399472,407.763
0.15135640888485158,0.26676859415109944,0.8935359613776152,0.6878209271667776,0.2298833403234496,295.61
0.08899799896100219,0.7286586072464118,0.79305914286537,0.8388353548580417,0.5090861412551306,277.563
0.4501314390633703,0.7819500759046603,0.027489377854768942,0.9607911672194928,0.046704129504539636,444.52
0.4649302254325055,0.8135791446885483,0.7505478179271174,0.2438651901506909,0.14880052970372906,712.953
0.5345854654661973,0.9995492527603576,0.9473155989322184,0.6422806171669745,0.012876116471632485,651.49
0.09468099934202573,0.5431463017017016,0.987765108433488,0.5328814104201638,0.5454951819164123,310.317
0.4480041033601496,0.2648147006395337,0.4070877529420417,0.9567462595799409,0.15719682183018013,367.067
0.4418274240645335,0.9035534523557602,0.9960680136154868,0.34291863877157525,0.03446724648413365,671.4
0.4080614109580792,0.23316827853332914,0.17809188335881745,0.9976651421736914,0.3954761711781472,505.637
0.4664892451619917,0.18007862811583691,0.11018914936341226,0.7248439561117865,0.6581545881499649,571.3969999999998
0.5900302556698586,0.9958349897550732,0.9005068090756344,0.20027423691257448,0.0507096980955896,609.2
0.4562468067092609,0.4956066647144671,0.9085842549662334,0.043616655237837865,0.5132659380643584,511.733
0.4894782728929686,0.9988948456145478,0.8654024160040423,0.2523291037946765,0.028394775043796363,610.957
0.4822221233555114,0.07646876676239428,0.2956533345702299,0.9660101248699,0.6120908338587359,450.13
0.14539260424367484,0.9713551016993852,0.25185176701665896,0.2856808073258009,0.8981068491996249,279.267
0.562172781429436,0.4417840789963104,0.8672064558112837,0.07350583900631649,0.7261608393886332,583.427
0.16889387093424044,0.7711166189884345,0.4860430314397214,0.8330127714532224,0.6453745241972119,266.67
