feature_0,feature_1,feature_2,PERF
0.19395944306423693,0.9787108438485748,0.9677302201924709,393.0710998289287
0.4514569452475759,0.7172933112901898,0.904184096384059,578.5655620321631
-0.05310491988725189,0.534954180199775,0.16222228898009725,924.6902319714427
0.9523810242468944,0.10443973016238625,0.15661651041523406,574.5937784798443
0.38633890336644366,0.9427407600824602,0.8800499273415298,745.1934061273932
1.1631653902026142,0.7327086187548937,0.9407107769757059,6947.10496237874
0.07574095811728328,0.5826241735594018,0.9190753034072925,177.32411954645067
-0.017873743081558806,0.6220366412149954,0.3988003326781266,1222.9589431360364
0.4888878801455518,0.06334305796707401,0.13752243716808968,2866.34232480824
0.9877890019787986,0.24318566958708002,0.21985961755522027,221.89550580084324
0.870043145722267,0.12111917252042134,-0.013526741710148251,3204.530285641551
1.0250437840095725,0.7334814730039331,0.4985777494682881,7659.66284096241
0.09891891520902879,0.565386031420028,0.5068757214643961,843.1874018646777
1.0402031803498273,0.18524262376047856,0.09689241827526732,649.1581603176892
1.0051364839002188,0.07302072123282527,0.2766744829592631,478.25667522102594
0.026594920844390003,0.6268135813350989,0.7005265577740205,683.3552014045417
0.8572162254899808,0.24538710927644644,0.06608115416381977,5057.325821906328
0.8689055414479481,0.5617355943085103,0.7587340094690933,4671.291397988796
0.9116359006786068,0.05647428081548289,0.04828975756090759,1090.797184690833
1.1132206891038632,0.12124501164340458,0.27689107669904645,1439.2339497506618
0.023950449017277116,0.48833059144414537,0.115819374909276,573.9322981312871
0.778592872226282,0.8649776650053213,0.8001326187573914,5861.018695235252
-0.029243809901300374,0.6070389897170764,0.5893143146881369,423.7302840407938
0.960186038381464,0.04691089484943344,0.07012966605707474,553.9131142161787
1.228086422144988,0.3540496985472074,0.6452852005919686,3820.379621207714
0.03903108942778277,0.24559601175612297,0.9557132013677989,198.83282120712101
0.6544245277212051,0.2575631246211936,0.08085443859097133,4736.081971138716
1.1486933237575923,-0.07493643787442357,0.15445207796839935,1014.9060438796878
0.9231109847158734,0.5671598177412925,0.2139500921971895,1419.5907424241304
0.9566164399720358,-0.010124777856852327,0.09852627354225849,557.0606190823019
0.71485747541444,0.9227824904265337,0.5952279078840158,1429.1542743220925
0.6914713945443781,0.772641964428424,0.895549909394523,379.8506192713976
0.08873745379027724,0.5135068192216323,0.947436209282644,102.00894511584193
-0.08082515236941236,0.07069432147662713,0.6123853625043274,1050.4810151606798
0.8097298580281329,0.1315597373316656,0.0345774598627625,-52.65377507824451
0.8399612297830049,0.6279778092619176,0.48055993969283817,2280.4966279119253
0.8842777395097112,0.387573801121999,-0.010755354889000925,593.1942007318139
0.4291292415757353,0.09259128987777525,-0.03128564031178997,952.2846029549837
0.9222287901806707,0.569433444329884,0.2934468489299489,570.6755928248167
0.9611168596892096,0.38675249448982657,0.5550969739538498,2777.450845196843
0.07896277975641673,0.3757766887770846,0.8477978440045669,460.5025827586651
-0.012823450881901528,0.0712478139677122,0.43275450069419313,1420.2161919027567
0.05155369008815297,0.880771711578033,0.6641410743671691,611.9221290051937
-0.10753299004717935,0.04555058152860557,0.13762373080066034,564.6902481094003
0.07438478663096144,0.9304207434206835,0.9802474787689319,689.2072371765971
0.8306927643247723,-0.008631434659225227,-0.0613505679318872,4364.760803073645
-0.06664283534203345,1.1246048432688733,0.9789840351542024,30.917025179136544
0.4131579390314227,0.8842236905888952,0.7055465974897586,493.07612454518676
0.0023552557080292937,-0.2330086875279902,0.257564883385973,696.8878791630268
0.9403793885402782,0.5664240328431864,0.32753273740967015,5974.479535371065
0.34697487548498773,0.4841897303956023,0.06117243239534964,654.408960621804
-0.03622180576612664,0.8738512451797678,0.4803460876459635,235.21413487009704
-0.013207923062465765,0.7949315505952947,0.5413444635180025,618.900986712426
0.30218607227079497,-0.030058988006647927,-0.07636918544772188,6913.441684603691
0.5910636047312499,-0.13497299317408898,0.07536159840328809,3444.547156110406
0.8225605921249324,0.7575373362666382,0.6729928087288047,970.3213504701853
0.05473637492230167,1.049119963751422,0.8587361258737246,998.5792592018843
0.9787695699549495,0.6470163179966979,0.8239588241638557,6541.959300816059
0.6614508579871248,-0.040813243633092224,-0.14102515846595912,7287.979570567608
0.07789965757441644,0.5336319009567586,0.7560276009561373,859.7917772270739
0.3104182988224726,0.6735856262855433,1.0311864641550947,449.3582294136286
0.9317741779575393,0.8339124165797329,0.7033915076595202,705.8382532261312
0.14406888096408296,0.32213206363974933,1.0297971410746463,290.1085104327649
0.6374994908862515,0.8303778360891384,0.32066160796544524,1003.7539884746075
0.6584722298023389,0.5082562615261805,0.6385053516409959,917.7949890941381
0.930955448511501,0.5857527195035198,0.18074598579870785,1263.6732986196876
0.06656041266461504,0.6949273217344181,0.5810735606309919,399.2773248553276
0.31652638161521357,0.8201633823991816,0.4894448127774566,637.4350973926485
0.21545785467308692,0.9442122106846181,0.9724169058117289,61.03931382019073
0.5904632786202237,0.8576449659697484,0.4661067479127715,712.6674483008683
0.7861956323583875,-0.037254034670997534,-0.04586884644769592,1145.7252172008157
0.18297689877177473,1.053741832406689,0.9582097511692037,499.65663803741336
0.6970197927198113,0.3196856056722087,0.02945077537061782,828.997886095196
0.10056834457038771,0.8356108722585864,0.9426678092943043,254.69997750408947
0.21770526372492194,0.24013723694680766,0.6134667815507305,330.5832052398473
0.0814178805472287,0.682166704250375,0.6695072230116144,552.3574035950005
0.5188534434213458,0.9729672399468996,0.4238020091181646,385.49464666843414
0.8726510543580461,0.7341751228037919,0.6027199413690203,3111.586256355047
0.8908613039423051,0.6784911171933689,0.4685681325225219,614.4118990451097
-0.02461545067251345,0.42168824204995686,0.6495832810424355,773.6642293408513
0.7350163118067637,0.14007718057067897,0.4064554968911957,1037.6911641657352
0.3105843807036946,0.8866588847182905,0.5524180419720001,809.4771204218268
0.8331845884594318,0.03725917118978139,0.267722378796363,731.0569079630077
0.977047192985822,0.49237299820371455,0.10121540491973852,7522.293540358543
0.0039272050058130736,0.22984460685638988,0.4484171962611127,1146.2940090596676
0.892767461507661,0.5301952979789203,0.2275173893566536,5415.073639005423
1.025925620994977,-0.08985923550614931,0.11809048007096408,1128.7487162798643
0.012231098876268607,0.8202591548219305,0.41544091858313786,1181.4858819842339
0.8240803575417976,0.83925195263683,0.44237164419350006,2919.3871508836746
0.053127560983321775,0.2726620612668795,0.872591270987587,1105.2232486605644
0.6293562942343031,0.21243972713410042,0.21492001076513925,3746.062549352646
0.9539957191351578,0.2311131891778776,0.23578991129032703,5959.238741159439
0.17115105838256256,0.8519523175263497,0.964235813376357,466.2037425599992
-0.07449742226632013,0.0572973120366306,0.03995429216924849,3981.7105581462383
0.8482348129279973,0.06767164965137232,0.09167483511530956,2273.893957808614
0.6551159694391162,0.03827626523082689,0.060510224154881054,1158.2069857940078
0.10625380350176301,0.5700977723923486,0.42961830201679635,1241.9994906410575
0.7910326852104815,0.5516918265045226,0.8158753598368396,1829.5583156049252
-0.0004499629196916975,0.5082880267416908,0.7247992419104564,381.301903674379
0.005210443782274647,0.39536885389477483,0.2309065241053783,1383.8444266840816
0.012873453848719463,0.5243895939748778,0.4979503786083653,641.6256511025131
0.9589967681613182,0.5928874968116822,0.07993977854558534,403.05951112136245
0.37964345564285795,0.43352272173094064,0.5121949633192955,3239.9458348304033
0.03395419887517549,0.20962159230627797,0.707608410159083,716.3725084587932
1.0052284933815991,-0.0276497670066796,-0.0641922618543044,6170.55077239871
0.09199257225435965,0.20248011033255295,0.17183047727593628,4590.594910264015
0.12544807482414458,0.7894795549478262,0.48707521527812625,438.4041855316609
0.7738151130490413,0.009723301551755046,-0.10115597425579205,5589.117828369141
0.2916845665379646,0.9205368148437103,0.8933790846310696,831.0826649367809
0.1718993356204649,0.6892428976807763,0.3613551551610721,750.1217749863863
0.17833465096801748,0.21257046811257282,0.1650530869082783,1154.1450459361076
0.9953643499597158,-0.0047241213235228955,0.15419346480468996,848.3054735176265
0.934866745344656,0.14234881065885835,0.08837113241164873,4864.242140114307
0.23017537905451127,0.4080042580246205,0.9167514206571129,928.0384124293923
0.8726865113796921,0.0035456874209414996,0.029504594131891895,374.9951298367232
0.7534344170069904,-0.01042135966922136,0.12551215337164984,1648.9998715668917
0.9583371483754387,0.9383452409365896,0.20987560872382705,901.9915224686265
0.36682991373218427,0.12193594977852473,0.21122714412375196,1062.7007026970387
0.42303078283172674,0.46648348340589846,0.6378791728214681,1469.3664132878184
0.8814458259254164,0.0681081978757873,0.34122266572477655,1119.1633442938328
-0.12912042410680452,-0.10531903215167591,0.19282265134464788,998.8241425082088
0.9940604850292757,0.5753542897905228,0.23694116900337606,7247.527929186821
0.5072921898827347,0.19979833350301876,-0.0042520485999453395,711.7931589782238
0.6161688446222562,0.889881534368395,0.7244990265369593,687.330466710031
0.3025293796686133,0.0006528974224834175,-0.1778749416066884,6972.392619132996
0.17571649257135924,0.8382000651063284,0.8531656019035454,849.8592322468758
0.666933884141137,-0.06603650091468727,0.03438796269120948,709.2089595720172
1.049175654166858,-0.05190902561126433,0.1801394458446888,724.4464830458164
0.8924817196273382,0.12113727511744059,-0.02512113565069166,1806.704720839858
0.07189666462650321,0.9233794738482354,0.8859285937538333,785.7345180138946
0.5159581839311524,0.031153291858869073,-0.029652455567521028,4021.4240678548813
0.05033507471322266,1.020423399172847,0.9898013249232609,458.2480420731008
0.8175099032684678,0.8880994044633191,0.6746790094696442,1109.9588550031185
