feature_0,feature_1,PERF
1.0072272135317302,0.3697753547253761,3472.382308959961
0.5559721568699677,0.865167127095628,3950.3583488464355
0.3400624491560651,0.9901902410151666,5448.536958694458
-0.04006092813074287,0.7923315548344645,4493.578981399536
0.5735909034218059,0.02160387343673934,14626.821907043457
0.4025381933908273,1.0090706389799602,4512.477712631226
0.06152332065751698,0.8504107681860972,4488.508960723877
0.14585811524648448,0.8840618897578102,5672.3212890625
0.34515789610943803,0.9929818798819433,4215.476852416992
0.26018592851192135,0.9366322118586321,5703.052192687988
0.9974857303097323,0.362566690620707,3744.9551105499268
0.7217399700985717,0.044789305271363676,16211.107536315918
0.987861546852666,0.3903116565926668,2810.670102119446
0.3355084705535667,0.9930466700315758,5208.790126800537
0.8232714399529663,0.14365698745113994,14779.899963378906
0.8595682667569117,0.005523985172658391,16413.811305999756
0.44095887310321175,1.010868193103802,5788.882255554199
0.9128007835547095,0.047813237984189315,15212.161994934082
0.7318976648340438,-0.020771810633942938,15769.470157623291
0.3789018437305656,1.0154828968433098,4586.5599155426025
0.9486142256566249,0.33117881354917295,3730.8205223083496
0.05349299543929022,0.799207476519333,4308.5220012664795
0.143189247576595,0.8470047851866048,4877.146657943726
0.2740624966636842,1.029621692974237,5136.5083866119385
0.633393160712399,-0.056309759049472004,16923.767250061035
1.0062889346193555,0.35228147788362807,3032.103733062744
0.10399257448789664,0.9416359545187021,5097.794271469116
1.0395040796416652,0.31308805670887885,3277.083083152771
0.9819557897853474,0.33982415600864074,3018.8438863754272
0.12492446571498897,0.9149217300900673,5176.33424949646
0.46055040739366215,1.020096170073534,5250.692918777466
0.34302167546663764,0.984863024443362,5265.279460906982
0.8243383433026998,0.0754058249151782,15565.911499023438
0.5197029265046215,1.0891352899053595,6188.63743019104
1.0090554924898154,0.32839832073389685,3197.1651849746704
1.031140272622223,0.3748651663606709,4016.7656688690186
-0.10035967917674508,0.7598821802700099,4810.605516433716
0.7469154917505566,0.02936311784039677,15664.453132629395
0.14746748530637246,0.9884505033082002,5034.366317749023
0.7627832651345108,-0.009685091740937441,15817.924320220947
0.8721752497242611,0.16628482800117286,12397.055931091309
0.9592503580003826,0.3265178566761648,2676.0672540664673
0.19385082531923029,0.9327825325630366,4367.973545074463
1.0530587588805658,0.3688134564413202,4015.046332359314
0.780771613232254,0.029236804615719442,14716.858768463135
0.9784272602711446,0.3689010155303819,3655.9635763168335
0.8176628661315566,0.07518179375035543,16711.137161254883
0.2893322975417053,0.9464985535961322,6041.860258102417
-0.013903011634402787,0.8129217094158242,5070.757429122925
0.38313092344147753,0.9815693364226254,5235.222566604614
0.7392794439434186,0.07825711303884979,14435.602275848389
1.0506526832145298,0.2674596087313508,2952.2887744903564
-0.07536690197561399,0.8256524671798998,4812.813816070557
0.8060695605535323,0.06016768239987066,15650.682754516602
0.67871801637542,-0.06988776946426989,15854.556114196777
0.8798865171977324,0.12458882769231605,14227.546627044678
0.2736197913770838,0.9764056151410158,5425.437311172485
1.0492570067431686,0.36996161895500024,3726.4909315109253
-0.4648060404812392,0.5696759438969101,2794.775246620178
0.861511401734826,0.18214805836996073,14018.857654571533
1.0848160013367034,0.31029352702125834,4075.5490856170654
0.25405603233584995,0.8895443761914295,4848.707876205444
0.34521100286276835,1.0063071334624258,4868.162481307983
0.9531988702799857,0.3859037210491802,3868.7892503738403
0.9745741894865899,0.37729423072863044,3952.4970417022705
0.9941827405874508,0.34118009999575116,3468.9409399032593
0.07511027148761418,0.8272924864688946,4392.744735717773
-0.18613151136798176,0.756936106005167,4429.435352325439
0.13988797145606247,0.9454672756118259,5532.29058265686
1.0237213009044552,0.3160603569772527,3500.4559001922607
1.0080642856347277,0.328313533256572,3796.0883989334106
0.12091404903767573,0.8214687639666038,4950.746025085449
1.0533454519035947,0.3871950835025953,3431.8971424102783
0.9976032684888202,0.3729843744778947,3457.3984689712524
0.7203345186467998,0.09297699396165104,15373.475219726562
0.9930690484595306,0.20637842694484973,2318.7435398101807
0.940197252280313,0.30957326559700926,3925.6802940368652
-0.004295901331717668,0.8468166732158228,4534.967565536499
0.11954868841638501,0.8954303854521065,5049.895492553711
0.4440401078583041,1.0239215903158634,5753.176918029785
0.21692424935454455,0.9238594328843532,5704.998731613159
-0.10005247508582632,0.6983178290718637,5932.948684692383
1.0362536602408623,0.32146812910308514,2671.327865600586
0.7603814809232893,0.05342273054542013,17228.105743408203
0.7952552136278918,0.16323715777492392,15394.434703826904
0.810808220721905,0.13045922801055063,15527.147384643555
-0.03445130007173554,0.8060071639803008,6027.239892959595
-0.08587410441387489,0.7946503507784866,5139.116189956665
0.9770088748513898,0.29269412031757447,2820.342993736267
0.15327336174305897,0.9560988206068988,5567.570436477661
0.7968716616080468,0.07480437771772176,16321.703887939453
0.9324401496852807,0.2812965077989033,2711.05961227417
-0.19752879580681962,0.719184369967709,4417.439947128296
0.16396166208440627,0.9684947795940787,5016.115615844727
-0.08205142398381435,0.8476993570483041,4627.968597412109
0.8934104410104617,0.2304671751006709,3037.1847829818726
1.0531513827803136,0.3709891716547141,4064.5487632751465
-0.2655303394480785,0.7167852270855962,4014.3434019088745
0.9872940019534391,0.26927426936204124,2652.215657234192
0.16336047098736226,0.9329772010347014,6117.338027954102
0.7822561585804001,0.13575172492995324,12446.134593963623
-0.10528553916051864,0.812467701531969,4901.581089019775
0.14759061131725024,0.9200845573033748,5339.474407196045
