feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,PERF
0.25719775764543534,0.3477402178938401,0.558144606922623,0.23156448518904454,-0.04709624260798714,0.678150828109875,0.9957057362970859,199.04146597623824
0.044553148330045186,-0.07902233093782586,0.2801661562673617,0.8461553959365983,0.7827857011108378,0.7302075601973704,0.804335886160537,270.8814657711983
0.1982205305435575,0.16360504987682345,0.2893023765946976,0.9845962646144308,0.9097304062379439,0.9459444373589071,0.4641307429647796,235.8321966791153
0.02736925720748861,0.2823550075432056,0.8423412980752408,0.7167539377400138,0.6767565094660366,0.058615446205322955,0.6125061336107428,210.62322152495383
0.4587154206926367,0.4619288683405934,0.5014826826893476,0.46824514191250727,1.0206252887116942,-0.07810243359496817,0.4218283739162429,200.85907729625703
0.32149085627491303,0.4513066602579303,0.7191639951638525,0.5609101215809188,0.8211124683019896,0.10786858340502666,0.4625765047311529,213.9557443624735
0.12136145408691033,0.226172889017234,0.68002905251364,0.44893648079642956,0.4101220387412453,0.5388575819705339,0.7731424001572392,216.14175265789032
-0.008479055014004368,-0.043301436377860596,0.5755958072205946,0.3651543929203095,-0.19803986270467755,0.7605545566604134,1.0270313714003114,247.02188794791698
0.9831104378995482,0.9558650306733751,-0.20033883687310622,1.1726914659411447,0.8167764994285135,0.4286028740848498,1.1733855871822796,276.5666410946846
0.49093657789885564,0.323972275264571,0.3389316831846416,0.5588761438531225,0.8916140220281266,0.9837904918492768,0.4230914426519664,259.9692846339941
1.275400986197817,1.0723647046419433,1.1555319089038454,0.12266696052985525,-0.08330283678372317,-0.07150054736572496,-0.21043827360715678,253.72960696578025
0.5933784277496629,0.6193465817055611,0.2136684789535778,0.11728187734983246,0.17479116371377326,0.8754387747183778,0.8998258250847088,235.32396171748638
0.9624610002176768,0.8156430553854134,0.7027648678766412,0.23682400465023287,0.2794123017783637,0.42965464577872736,-0.03319827099423642,268.28443424105643
1.1015918584853426,1.0501522547350937,1.2438601726826797,-0.007302723620610022,-0.20766156957690707,-0.06768291474457012,-0.10540507264740766,266.22315012931824
0.7826684262758582,0.7439608425978059,0.4033700827170217,-0.033565319534066315,0.07669788281819423,0.8145073279382928,0.8010872551244962,240.86537542998792
-0.004533331265118496,-0.24586414639075935,0.7817949109583119,0.3030804288597567,-0.2728917557678998,0.7132866414293888,1.0315688240590326,260.14831178426743
-0.1912689298844629,0.08338688204351277,0.6896560210045436,0.7419873521772168,0.3819342410376978,0.43716618765712434,0.8891889703834878,221.1606023311615
1.1898919276922268,1.0527255717189006,1.1734897285401866,0.1553362635470118,-0.05290833216997533,-0.07179829879968999,-0.07830617058481622,242.85371151030063
0.09204157496409143,-0.35141558233901293,-0.49535034671290246,0.9060789203565676,1.231121113714921,1.1672361358442058,0.32442250849808546,267.9592128324509
0.7067139779108625,0.7045381035650318,0.6445280083621859,0.23678764157384966,0.4045735879268413,0.6147037260324599,0.6527593969498877,224.05934491038323
0.23441615798147222,0.08152516177625238,-0.23878452728787858,0.7550040090882275,1.1747897260020628,1.0139563421299693,0.3223275185021042,279.80080650687216
0.6215553216787606,0.7978489954652495,0.317942726531488,0.5412118413590853,0.11733302794958106,0.6230180867046222,0.9489973573248563,232.15676473259927
1.010180183904482,0.8830443783951263,0.15720693187676862,0.6980640522758026,1.1078474249987826,0.19944923142806403,0.7085473314751476,215.54785712063313
-0.36561274254757437,-0.2334628204556624,0.6891095950439672,0.2735562891368156,-0.5607783940111344,0.6678022079751547,1.3340183807680208,241.50671543776988
0.8179053363822895,1.2337270200780155,0.04388513879884627,1.2981377516110726,-0.056170631114277926,0.8003555648494661,1.1932444476912414,257.86339675605296
0.8546339895008161,0.7105146371582964,0.5075207639051658,0.2860223051768803,0.7709236389619417,0.1908580247036303,0.4606114564447888,236.59848059356213
0.5392531580542952,0.47068030136961453,0.6781471029393501,0.15125491659020143,-0.042754388511141245,0.635007044319175,1.007931382248262,220.03695467412473
0.017042932800580068,0.05911922974146751,0.7399487712979297,0.350040509191136,0.2329421780475906,0.7098743501837309,0.8737410643525148,241.2439424407482
0.11377583449934436,0.16431008421437754,0.49351409468335833,0.6489002900495483,0.6563813846750796,0.6685678069345228,0.6707169586046554,209.12940341413022
0.3893075629515326,0.42039311530713036,0.5893266325646691,0.47274197858951356,0.1711176139530353,0.7758904028855509,0.895488273692515,234.30121399462223
0.6005673336521506,0.729565504309612,0.9321190147658279,0.3397503030642912,0.3966735070397209,0.29360355134632865,0.3915337666792911,215.01760277688504
0.11399988039744868,0.09317908244818174,0.8074194517155763,0.3930450049496673,-0.0970384592368455,0.5832652180990467,1.1164388021758274,237.71170710325242
0.8875040101762656,0.9860358958501613,0.49854808817007057,1.007120357616278,1.0115926967728852,0.67938490458017,0.9597035535137008,254.92356597840785
-0.06460604140066109,0.1669466622435326,0.6009824805328059,0.3674622930697155,0.33614274393222815,0.7039883447459625,0.9720675292576744,217.49248402118684
0.29361547541321065,0.2763005033789039,0.07385142172727929,0.839982531944562,0.8296356643431315,0.6646128881576603,0.6647945598331948,238.8803351944685
-0.20233734243953858,-0.03408966434827346,0.9900725952575979,1.0570638878277183,0.5577261668001945,-0.23739043545617308,0.33707312123185773,190.4717515951395
0.3614341080282521,0.22721807213198433,0.21367042352994997,0.8980873433398242,0.8203080778977396,0.611689643567575,0.7795272913465761,235.15000389039517
-0.03519384686406433,0.05152089170260515,0.17736519696011896,0.8705148604020296,0.5295796138086963,0.6018095588734849,0.9746505291035223,266.98662472844126
-0.0003956511781844004,0.04587080584938669,0.17168094285389943,0.8698757767593056,1.0399265102386304,0.3633666420845683,0.5747984327777781,232.1626344752312
1.2096009740874443,1.077558824012761,1.1803730713502436,0.11716962419457091,0.03399478352871781,0.09099349427360148,-0.12263325367981244,268.43855422139166
0.621296831112727,0.6543640699166137,0.18905493203121168,0.6551307816446266,0.9690572504230303,0.7756610591900199,0.5549599979871571,276.867849919796
0.6723805995926735,0.4266005063339313,0.5057088762736963,0.7764249367084508,0.9796784156318208,0.9647760515322182,0.2336679809956893,246.7411290550232
0.03930841059731065,-0.02581815840881426,0.2863775049572814,0.8348705691676693,0.9774409492627869,0.658332265580726,0.41589081773131625,244.34305668890477
0.6996056651238735,0.8469756417311107,1.026855515592263,0.26852664730257286,0.3945129893180952,0.3043736390377138,0.12913483487893512,246.23389854133129
0.7780247813320369,0.9063227142457322,0.4104972410880937,0.44958919139533765,0.022289903881138405,0.649089928990728,1.0464365101888975,208.81053827762605
0.6318396550724813,0.5415777660041563,0.48815998960973533,0.07841748192021192,0.4947112394267406,0.6962389724704948,0.7971002961773669,220.03114770948886
0.8052406616184559,0.6975680070632301,0.6441711214044723,0.09905033440971359,0.06082678725038571,0.7188555396710631,1.124251786600508,224.3457381284237
0.14656946949400124,0.07664623829478245,0.497151138820366,0.8837026930736596,0.7999685088930321,0.8201191520901436,0.6937515768375374,256.83000816285613
0.5751513465253224,0.6793072186472572,0.6378693785099586,0.4192228586892268,0.7730163340212965,0.5452869100959471,0.5539501316359945,211.05303107500077
-0.12045986305200097,0.03578614376843294,0.9273814547890243,0.8410377822405105,0.6374258246501318,-0.11924382650116122,0.23388518820225204,203.83265124678613
-0.3724377053479772,0.04482704542382518,0.9573254716030783,1.0420160786485086,0.6414300580379004,-0.24749260815045065,0.16518883247087765,199.71567026495933
0.6948039154505297,1.0382915074708123,0.9407219922165223,0.7002743857734802,0.2357844187109056,0.3725651838188397,0.6095490546869257,229.92940143227577
0.9789376108253134,0.7130453094838864,1.1319429392542713,0.8237301940206658,0.7507480413914879,0.8834129721725158,0.10311936412859082,258.54711191117764
-0.057723333781152505,0.287266116216046,0.9908469942010983,0.9566536464693554,0.6155801125398978,-0.10143740877031944,0.32714460336537193,195.0482361191511
-0.06100013281953495,0.05982740840221614,0.7165998424434716,0.9392848988219717,0.6847425760962369,0.21101536013792344,0.2777275210270735,233.3003287088871
0.07776040823061513,0.23985397250123242,0.8913992995657294,0.856001475132951,0.6126501379740122,0.16393015519123952,0.6051763027772457,198.41958714723586
0.8203761079687634,0.8392729791546426,0.14778179897461047,0.749534625672243,0.040193008929374975,0.5176882146188558,1.052825580703889,225.27645330905915
0.7707901269845748,0.6387564707767297,0.3206326761851207,0.4050968851355932,0.949117921052204,0.33189433216925507,0.6469083998970073,255.6370379036665
0.3955269810822855,0.6046967009101455,0.6690478009663738,0.7349228790909241,0.6789707460547207,0.20942262639181233,0.4352518381455613,203.1677537959814
0.10833128065534342,-0.058149495976407,0.07073893421583903,0.9736783355469939,1.0441082262594277,0.8814598722243399,0.6345557848551656,270.73013941168784
0.17726750570675956,0.206938332882045,0.5072500674354768,0.7753193579134207,0.7002687805374258,0.25742239653000826,0.9204997129600844,210.44361367821693
-0.2251938314782896,0.16012785342954697,1.0129026081878034,1.057838652394867,0.7122757917749322,-0.3624868636799132,0.04370557763711227,224.39313551545143
-0.04066068603784267,-0.05630358736873886,0.8145331696323114,0.3462778505314342,-0.09626118752706622,0.7592773225611288,0.9747251683278914,204.53885661900043
0.00247988183076842,-0.09229942832011485,-0.09480261642308833,1.0105571760342649,0.9839558359772728,0.9522411643933704,0.6435642330083239,264.3073540234566
0.09275764627678885,-0.002701221469172255,0.2844877484807916,0.7524256594779672,0.878533700123037,0.6634464156511655,0.6226320510347375,240.736398037076
