feature_0,feature_1,feature_2,feature_3,feature_4,PERF
0.21202472516632326,0.5292714651848498,1.0,0.2132232954874908,0.22067819556172666,485.8839066980481
0.5646066765599177,0.5910583277670243,1e-05,0.9479134771790209,0.2260152244968491,487.09233746993544
0.10395439586893812,0.5302611712354159,0.8897916475471069,0.5633377610791444,0.5840551412672271,311.5582365878224
0.19674407665239244,0.3858640593644889,0.8875718636092242,0.5739260178022956,0.4392794818987785,358.639276638031
0.4881017931782279,0.5339373584581545,0.25723342285777395,0.8744306204550306,0.20103956105462764,485.08470951110127
0.5755025369795616,0.7055266023639415,1e-05,1.0,0.035467980064948036,443.0122054079771
0.2315986157825081,0.14395149987928185,0.9538382732592885,0.48112250212159846,0.8078273803732806,320.56238966614006
0.13394065177793926,0.5439719840535557,1.0,0.5570837379904724,0.8672864764372126,289.23688873657585
0.5220355912214599,0.19491698251674433,0.8045507403252282,0.5920614431911662,0.3349662893913736,435.18485820132497
0.15831162510091296,0.10223804403793546,0.9400313506793262,0.822259399257694,0.26354675755102674,275.82571822151544
0.2788491436783559,0.49407982487828767,0.6682354311293358,0.22285129487598787,0.6330658033944739,275.8840813755691
0.6097898788217967,0.06949059697426935,0.5155064641958805,0.024093053059769668,1.0,581.6284765213728
0.14555714036032724,0.8746639228101181,0.981678495611525,0.6478546787621883,0.19413254609788658,513.9913435278535
0.1814059932877763,0.6171648335285026,0.6336977698055032,0.846278871991828,0.39021822974186954,323.5531786083281
0.5460550639508513,0.30207816177957564,0.6888986381831353,0.17713192094657468,0.8915783999926943,511.8493327932954
0.4724189795023985,0.33531374447403883,0.9531149748841689,0.14226585536078654,0.5995903427733519,587.273843914032
0.38817564605764315,0.8162239014930895,0.8158873620270007,0.3421257714592139,0.18299221824888365,591.476452010274
0.49155927768686436,0.5294910092973188,0.7544651143499669,0.28261522824830787,0.46014300302238303,561.1285800115467
0.4096289220396815,1e-05,0.6930296345147726,0.6552189191671319,0.522064965521688,420.89685736232997
0.34008780219116197,0.5979859722320965,0.8962066812693157,0.07012627108263875,0.5229842369214532,448.0193122414947
0.5273915252414442,0.4520421914516028,0.052633352859984515,1.0,0.28037961815999934,448.13267321765426
0.47738254882038406,0.9943501383726435,0.672597751811516,0.4629985351315553,0.00932904002609671,727.4798425190448
0.5723372308461027,0.08735191060141481,0.7279087093608703,0.8282052929480215,0.2705126626924988,382.00519125556946
0.5133606950942508,0.10325585590534211,0.3518863582187199,0.833226160254014,0.5023170261555846,523.097655175984
0.11288991323675332,0.5783176794882187,1.0,0.5696427232775407,0.5208897921579008,344.51440219762924
0.40679039025115293,0.3824246938098818,0.43245473409559915,0.6611583149300231,0.5555114925036619,356.17908068287375
0.46599902028657025,0.4256157232325898,0.9452373704550227,0.09933079982495223,0.4068499284940168,761.5887726222873
0.5118700901632595,0.7080593728684965,0.148986575841306,0.8943346424507799,0.15712972415382065,425.51911774241927
0.13085017371419305,0.7042733242228563,1.0,0.5816182875083575,0.6249889926392015,314.6961089763045
0.6171040001387376,0.13430223824737542,0.3838547456975818,0.9629164954230949,0.7017660115433614,418.1068127758503
0.6047039595927641,0.28864602401871514,0.5077248823198713,0.08772558119725285,0.8265484970345021,634.2002630963922
0.4870481917930902,0.40684479098315135,0.8128500452903424,0.1815230114461222,0.8113372353832448,546.2123224083781
0.5026968596969716,0.6151847660718107,1e-05,0.8557278447768717,0.10312170378598698,416.0355201126337
0.23457684741286036,0.6041747330925985,0.20176506521084275,0.9053109762866266,0.11492762223899114,382.02100370568036
0.5684423272244082,1e-05,0.1986935355967788,1.0,0.6586017565297361,402.87845520985127
0.15602939927645396,0.3730593053963979,0.9667315212787062,0.8933355280902282,0.22325678194074342,310.3190568240285
0.4310118286418027,0.6246544751748287,0.27235694517469694,0.8800591019935332,0.10970394594976397,442.72730470335483
0.5740358964240144,0.18859256305540326,0.5807908331349048,0.9483703046846815,0.371094935496488,438.431804225266
0.5232223126343543,0.6276791198157595,0.08946727790971598,0.9006507439533529,1e-05,458.0255505328179
0.6407346058567659,0.6940929713821092,0.00246770296819632,0.9725566929298375,0.05834884437960216,434.17645722836255
1e-05,0.7447204394952587,0.8580241564154506,0.9080236869396845,0.5253590164998639,206.3897692014575
0.16240735157405403,0.6434933856691322,0.8926024678828212,0.4769044769572536,0.5635943822457453,305.7875451554358
0.14476181399262178,0.7385397812125847,0.9768487578829758,0.3899776114276402,0.7843738893833379,267.3087545681894
0.5341030394816437,0.09610187546109211,0.02059901320542668,0.9485507382054594,0.6369779821180889,482.5440682922602
0.16605580652833682,0.6944137381396488,0.7965504702136761,0.2747406974793765,0.7309220597763322,297.3633816830814
0.27581739045515813,0.449049718810871,1.0,0.3379361167101939,0.3026236830335471,543.7511583440304
0.5295894601846441,0.2680449220024009,0.37534825612991995,0.9526657248061703,0.22010868509782616,440.0513125995994
0.5216679873987135,0.44775199564728857,0.4922914473617094,0.10535913596962873,0.7118660727743429,491.877839499712
0.6449099480801184,0.5507743960289645,1e-05,0.893657465584375,0.23674225430745371,532.3720029193163
0.3324613128590375,0.17494144717096607,0.8046266166195445,0.8980391572960235,0.29652233841054193,341.11242040190103
0.392268602082756,0.9167035520923709,0.9569753676209941,0.1603577678427172,0.6535402401362804,215.2996238345802
0.5544173150180741,0.2893620595453663,0.6050200472086185,0.4043620791952599,0.7289005044027147,483.8907542766333
0.32493642970834863,0.6660591840753766,1.0,0.3019808505421861,0.654216527418997,283.8501678493023
0.4862726394981863,0.5247325321567748,0.96762189055168,0.37135440635197214,0.17661426511303188,761.4474286804796
0.49607122934564735,0.4208730639921436,0.9266904742464641,0.1479567924250503,0.5609937449265898,537.1911121681333
0.39317994096164377,0.714984276755774,0.061453711305362355,0.9857445267480027,0.04177034041528787,468.69065627890825
0.4787096973177095,0.6649699831353062,1.0,0.09353853570472752,0.3196596636345197,603.3214062569142
0.24085985991959288,0.3614064877687654,0.7809482060303369,1.0,0.5114831445859398,311.93058982264995
0.3192056540701442,0.3728539110062386,1.0,0.26888484649781014,0.580803467841339,441.673356498003
0.17726860620241064,0.5085365514788189,0.7989038870281157,0.5123028649422433,0.33416976676375215,364.0937421184182
0.5012529021846557,1e-05,0.7624857095332879,0.7839986162197727,0.8717715412159619,462.62535999977587
0.6075438766053068,0.25667926926543344,0.4419715764244191,1.0,0.29424450113622685,465.89046959614757
0.5687584699750302,0.37214150972405435,0.5891465833873069,0.08959663619567274,0.5926601809052922,668.420387455225
0.27766882892652683,0.4382928020221133,1.0,0.14237636364011183,0.45610284409085905,476.58715414202214
0.20815775112381346,0.6878038219654308,0.7958083368746884,0.392555054957324,0.6939522923230508,361.61731880921127
0.46967782896206234,0.26012262653117635,0.31568680935511906,0.869319942509114,0.35502557225025044,410.9916251298785
0.6308763821154971,0.3595704793796312,0.3834366512227341,1e-05,0.877011686298785,622.2017482919694
0.30337818837664055,0.6529213307496697,0.9279388866458774,0.3006810039774699,0.23743743613331106,506.8333285753131
0.18660842717169626,0.6789618839107401,0.39025624924005,0.8720033544714991,0.24307860437731815,327.5166637345254
0.1528778761219356,0.601889389100685,0.9222863113344253,0.3172009401746816,0.9708610135952925,296.90742530459164
0.11725847689477498,0.5227546095000962,0.9865271875125744,0.6201637029748757,0.3762149329121008,330.8873202828765
0.11393419899039602,0.29265805117686433,0.942200888178789,0.5274383364750428,0.717197168852145,334.5759545998573
0.17627844807711956,0.45208023186294916,0.8669473397565334,0.8186218362719286,0.19262682782625473,293.06675174427033
0.2513262316336596,0.6787648601984103,1.0,0.3571157068226014,0.5607217102668005,275.9249263633192
0.08082043624822129,0.16248088892167073,1.0,0.7732039922833074,0.11864743610111768,330.08240664166215
0.6593015251911883,0.564380054068676,1e-05,1.0,0.02985053229051031,528.8231451292634
0.2109519903744906,0.27135160784507617,0.9517365058671609,0.7373963509042446,0.363298751815055,238.85431974425913
0.49340138321143795,0.5268313977030904,0.8732345818251569,0.20850787428391485,0.3649334732010305,614.5609695564508
0.12842010119917727,0.5843972938591566,0.9515646070197076,0.621467813804472,0.6579704771301389,294.20550170466305
0.21126458348857635,0.6384018687487504,0.4894504076377639,0.3937466414095735,0.42731355165351537,321.74772411876916
0.47030547396285893,0.3475132775828308,0.8209530732427439,0.17474964730881906,0.5431307006344505,595.3660381349325
0.3567097284873622,0.8017699750481311,0.2746359161984052,0.9576529421307958,0.08586293416357317,388.3939282051921
0.4410249550584502,0.3002851685462631,0.6324712917943918,0.6939021255056267,0.15531310077788718,424.5674664081931
0.525447120923428,0.4108163946188283,0.7341209095956021,0.024041071453316472,0.6052259727096634,575.3891971905828
0.09444612300188575,0.20417562244623466,0.948271647371563,0.7501149415339688,0.18465334523381913,283.2476120791137
0.6430671845741381,0.1181710781920427,0.6683979124948551,0.20349465074524153,1.0,566.4091085407138
0.20748605599936798,0.6952292983446934,0.6985287883167433,0.4200326434490029,0.6072225107144821,246.0455731123388
0.42157041880638174,0.741414766474812,0.88235994300624,0.2789173563735237,0.20205124474427844,599.5272019377351
0.4872835067224884,1e-05,0.7181149453797383,0.5291076656368888,0.6517164856412033,422.4055863850117
0.1127730003299618,0.2133529089196662,1.0,0.6609170793739477,0.32950475813021946,302.05972546646
0.4345349035075077,0.48830614239813086,0.37073380919089943,0.23315300460263688,0.5614545788882959,514.3646648718715
0.15686025664012151,0.6322335430661525,0.6769820068819983,0.4962913915669278,0.4829974800042635,327.03890184903145
0.5871273369060342,0.6030794552191572,0.28472552620219116,1.0,0.020469702146309488,457.4565328310132
0.10479088070516304,0.32867308616629726,1.0,0.7099599546311356,0.22157901080682318,288.5069805074036
0.44459852133946975,0.3457623760497786,0.5475854474831507,1.0,0.10529144907607015,390.8660641736984
0.12824977924899145,0.3655718979167522,0.572120729719719,0.6882489286359823,0.26542840855029837,254.87350726777316
0.21843360259003852,0.1913480352946691,0.9312109847834089,0.6799836229541251,0.3511415672924324,358.0879615042806
0.5444030111610146,0.5583175980978441,0.24854581067475195,0.9885907349995525,0.2476965008630661,431.65960383534434
0.16706805897665306,0.6643053930200843,0.5600535379162702,0.627605048250917,0.4552182346062753,301.4378997133374
0.3434337069054613,0.6076088558027287,0.7277071871683461,0.8786498059635606,0.13610497836318475,396.16143704378607
0.25337750598436487,0.5607349664461297,0.5952123358175336,0.3627718045527085,0.6200446136454489,311.41159109568594
0.36694930439971757,0.49945546822264913,0.9907901477999195,0.19222474983057294,0.4362216638551833,543.5528342612982
0.5736970013689606,1e-05,0.70503185761374,0.7185810798573434,0.6372230704998029,474.55656816524265
0.5142839122690597,0.17709920535097928,0.5700639635861998,0.17827578824421333,0.993540368995581,515.6996413450837
0.33285263864302567,0.666834767591285,0.9491067038392537,0.20704878498410054,0.4787254720228782,402.4775658041239
0.45330434259279406,0.5327191120506192,0.8929628951819022,0.1925585953569189,0.33633461671589865,745.9759835067988
0.4955714405213538,0.07467343173410486,0.1084890193525298,0.9936873147636206,0.6571088976532812,455.1287373327613
0.48781248914287945,0.3119435566961523,0.3457376663827264,0.5300749865667697,0.45937640771444627,432.14287472313646
0.24004565987469506,0.5787561123575972,0.9732059805040048,0.28943361373999155,0.6909133834355453,304.0987478233278
0.2810101277709793,0.48897502211337923,0.9951502631224063,0.16484470277195123,0.19083151013005767,546.5421249392629
0.20742462131434186,0.4537078073952386,0.7716867681957392,0.5381669948445871,0.6943840172902197,284.497925098598
0.6076289986209743,0.1812567512322508,0.27548125441061244,0.15814024857493875,0.8869506543792768,615.2423340247869
0.48914161158442504,0.1059237488107329,0.5354634793132632,0.7979846508028452,0.5318942195806016,380.6902454225123
0.36064767794529534,0.30374097756763857,0.3127538597758432,0.9607833766904778,0.2779730700303219,310.58759187328815
0.17363743191770398,0.5712896464669699,0.9349099094280876,0.5126020596903628,0.20103695994969412,447.1629966123104
0.4515338531497503,0.4986968941624015,0.9178207559768674,0.06804543310770997,0.3814664760951944,564.5747721269727
