feature_0,feature_1,feature_2,feature_3,feature_4,PERF
0.2213535445505819,0.14393209330162432,0.988174724971565,0.9648697217634168,0.06946529998874276,268.72
0.1496298856959006,0.1316143370046742,0.9719717971937744,0.9883589636039412,0.048074389139489034,268.017
0.19996744834614094,0.425368798091604,0.9995350678498659,0.8487225166966206,0.3482338147258218,276.103
0.1332335452973613,0.40057351039996497,0.9986224606506225,0.899160206874338,0.27108497351702465,275.427
0.19996744834614094,0.17477683864659999,0.9667263693885737,0.9828910055063294,0.08363826476122745,260.267
0.17995148580066178,0.48572311959172376,0.9091361677211198,0.8764062296432872,0.40229845557412675,266.483
0.1332335452973613,0.1609975310821757,0.9841790835866094,0.9974965895024841,0.058504049206050374,259.807
0.11814975580706857,0.45940760202271164,0.9385984022278591,0.9225641105086756,0.3179264667194808,266.19
0.2287849039167542,0.14759659410540663,0.9872759144875981,0.9608303238779291,0.06750456775711493,268.557
0.1553925279999152,0.13550797577474094,0.9706052984705451,0.9858942788884782,0.04664263046194696,267.853
0.18810884543987214,0.1795611940471279,0.9684632201000742,0.9797518218848639,0.08451113227588808,260.41
0.12426556437068076,0.16549581384610168,0.9853923346809599,0.9961848527946745,0.05915078585017747,259.903
0.20694426275643021,0.4235440623264528,0.9996928187338437,0.8410013773628451,0.3407320963992286,275.92
0.18647099670645575,0.4947131970292818,0.9113220424994042,0.8784773428524495,0.39516736110008527,266.527
0.12426556437068076,0.3988015744032923,0.9983047662955425,0.8928483863189275,0.26467173096086694,275.373
0.1230341032550379,0.46820939068203715,0.9404468812146737,0.9242797515419934,0.311685391707146,266.113
0.20869529689666372,0.3172103520271359,0.8239818280580282,0.9300857449557386,0.15756428916958545,268.77299999999997
0.13989091642709117,0.29622608992157345,0.8528220344740374,0.9648697217634163,0.11480575150197314,268.17
0.20694426275643021,0.7072460470188145,0.728868987417882,0.7921970994262189,0.5799914984920879,276.03
0.13855145921754972,0.6795443094597748,0.7733756186661703,0.8491940919307998,0.4799252857102128,275.69
0.236366385721395,0.32351835961569086,0.8046377910869823,0.9243316813130893,0.14761536443062223,268.603
0.21407311802263612,0.7174192494858734,0.7066980102297816,0.7719152204590545,0.5707062198091672,275.957
0.16130533386316365,0.3022737284156166,0.8451030574500729,0.9605994234020195,0.10706545651690223,268.11
0.14401653065033543,0.6898427787132879,0.7519616020326485,0.8306991242140814,0.47113076835863915,275.31
0.20694426275643021,0.36869019932433766,0.5856342767688401,0.9560239531638727,0.1905417650951172,260.48
0.13855145921754972,0.3465575667587587,0.6323427495225905,0.9828647269209233,0.14078336823689916,259.96299999999997
0.19481858970848356,0.3774085808677573,0.588846598440398,0.9515613983263096,0.18554109936714344,260.38
0.12932866828977072,0.35413236627500905,0.6355692822811546,0.9799490930648962,0.13681342763173943,259.84
0.16889387093424046,0.7711166189884345,0.4860430314397214,0.8330127714532224,0.6453745241972119,266.67
0.193142978919587,0.7672576710645038,0.489104968451176,0.8250409829480253,0.6360236206620364,266.51
0.1099307916743193,0.7445594764533815,0.531052481435524,0.8855364099420173,0.5430247279433459,266.22
0.12806154531167208,0.7406055157083735,0.5342016710089705,0.8785401338507217,0.5338685239712586,266.27299999999997
0.2440970046681351,0.19449846363781648,0.9916612828357686,0.6441505734844958,0.17583235369328096,305.4
0.1673690474496469,0.1795611940471279,0.9988944719660086,0.7209700327868346,0.1242252185331158,304.9
0.2213535445505819,0.5227332421283141,0.9538300031041612,0.46990693720025406,0.6161715143519116,310.58
0.1496298856959006,0.4946172607520098,0.9747407919819561,0.5326726710948047,0.5145797443302964,310.177
0.22135354455058132,0.2321861343203217,0.8776066195563761,0.7031406442266473,0.21153431085988092,295.47
0.19996744834614094,0.5872277644200877,0.7899101903220399,0.5262736563955015,0.6702916033715394,299.66
0.1496298856959006,0.21518611487368847,0.9113220424994042,0.7662255260090886,0.15756428916958545,295.367
0.1332335452973613,0.5471425596629035,0.8313590635218727,0.5908560448033812,0.5799914984920888,299.637
0.25197559788030716,0.40057351039996403,0.6603762851893129,0.5907740563954359,0.3407320963992278,305.26
0.1735842761054546,0.37652955731408705,0.7066980102297807,0.6561940309211479,0.26467173096086544,304.967
0.22878490391675482,0.45940760202271075,0.43400587443928285,0.625443664736265,0.3941800000132916,295.507
0.1553925279999152,0.4337005712936626,0.4772059145479679,0.7026596918368629,0.311685391707146,295.257
0.20869529689666372,0.8053585449874563,0.5585973908781406,0.42112003378278545,0.8551754107377111,310.52
0.20694426275643021,0.861049067418649,0.3452707000741854,0.45253139544912285,0.9046885821362664,299.77
0.13989091642709117,0.7798134906048253,0.6050826595089376,0.48132288302991594,0.7642969807315997,310.153
0.13855145921754927,0.8379327849539974,0.38398186471231394,0.5145005795077567,0.8236857763782337,299.637
0.2306482117868667,0.19967448629170922,0.992543394207435,0.6468538135136137,0.17112284102964012,305.283
0.15684258361411582,0.1844424543461924,0.9992032335201853,0.7117569030509648,0.12542785419859498,304.997
0.22878490391675482,0.5308214006451549,0.9554560323910849,0.4730545438096809,0.6079647910074737,310.577
0.1553925279999152,0.50366409016,0.9759663272911722,0.5358735817294654,0.5066637254832342,310.217
0.23826672017022993,0.40967469121995337,0.6635922537290362,0.5820314450767213,0.33332537961692665,305.48
0.236366385721395,0.8126627170224282,0.5617844651726129,0.4128875539885224,0.8370869178086705,310.793
0.162792691758183,0.3853464775356974,0.7098619932705337,0.6474247145491457,0.2583602906243221,304.94
0.16130533386316365,0.7758976931178339,0.6083055492242405,0.4725956705384133,0.7554591278807343,310.29
0.22878490391675355,0.23871615322419623,0.8597638871697244,0.6933608092024159,0.20613658576393035,295.59
0.1553925279999152,0.2213779312706276,0.8954692828177945,0.7568628119884724,0.1532319213181338,295.33299999999997
0.236366385721395,0.46820939068203715,0.43692921868274975,0.6281493208607303,0.38712343317143444,295.527
0.16130533386316365,0.4422893936739023,0.4802471276049462,0.693360809202415,0.30466836947651715,295.41
0.18810884543987214,0.5965499355684056,0.7703639821404549,0.517116822933391,0.6733547663036781,299.69
0.19481858970848298,0.8684737889050785,0.34786726005790236,0.45563113901687957,0.8981068491996244,299.843
0.12426556437068076,0.5686449843027166,0.8129611773938645,0.5814632454518781,0.5707062198091684,299.647
0.1293286682897698,0.8457728994005028,0.3867349105755371,0.5176699635789405,0.8155067487257638,299.703
0.2440970046681351,0.25078388562834947,0.9871509017593191,0.7656888318524425,0.0983460806850028,254.58700000000002
0.1673690474496469,0.2321235790820469,0.9969122036850853,0.8250409829480262,0.06946529998874276,254.17700000000002
0.2213535445505819,0.6141926723575665,0.9434473275194013,0.5907740563954368,0.4366197631592152,261.077
0.1496298856959006,0.5861901511331729,0.9667263693885737,0.6561940309211479,0.3482338147258218,260.497
0.2213535445505819,0.2962260899215742,0.8521709412807751,0.8086090366239066,0.11711586512602452,244.39
0.19996744834614094,0.679444512000769,0.7615788645488175,0.625443664736265,0.4966027164099317,249.497
0.1496298856959006,0.2761423952399279,0.8886479946429422,0.8639579146169235,0.08363826476122681,244.23
0.1332335452973613,0.6514991886404384,0.8046377910869823,0.6906882464784441,0.40229845557412675,249.363
0.2519755978803058,0.25627630452400313,0.9880329221719724,0.7574041108277031,0.09572815328203824,254.733
0.1735842761054541,0.23805582058884084,0.9973421262539358,0.817310614684975,0.06750456775711493,254.033
0.2086952968966631,0.3031215392703886,0.8554527268399416,0.8001563770991987,0.11826348838714738,244.303
0.13989091642709117,0.28273605445334704,0.8916014124724418,0.8563777980593728,0.08451113227588808,244.35299999999998
0.22878490391675482,0.6121557480988528,0.9452294816690561,0.5815450612229327,0.4281716947953411,261.31
0.20694426275643021,0.6888120166957028,0.7646178062853372,0.6281493208607293,0.48878095242836295,249.64
0.13989091642709117,0.5841621540702993,0.9681231479902803,0.6474247145491457,0.3407320963992286,260.617
0.13855145921754972,0.6609331024242898,0.8075206803133296,0.693360809202415,0.39516736110008527,249.463
0.26817115332450914,0.3244022747936206,0.90859393476085,0.38607658107245657,0.23413403999202367,287.01
0.18647099670645575,0.3031215392703886,0.9381388898760898,0.45517919229195003,0.16959304819287122,286.28700000000003
0.24409700466813578,0.7174192494858734,0.8292738922365648,0.2512912420956842,0.7183334424562434,291.633
0.1673690474496469,0.6887125360333154,0.8678403778809738,0.29685237222949623,0.6161715143519116,291.01
0.25394912722794183,0.3316914319727999,0.9113220424994036,0.38839083249403733,0.22833211297765332,287.06
0.25197559788030716,0.7255099603761809,0.8320395508744766,0.2535041626772507,0.7103071400910111,291.62
0.175146693901708,0.3101165186576925,0.9404468812146726,0.4464976846227687,0.17112284102964012,286.397
0.1735842761054546,0.6980476593889943,0.8703713133244058,0.2992596395417323,0.6079647910074737,291.15
0.24409700466813447,0.3765295573140888,0.7197800214509661,0.4384829499121339,0.2775998150692123,275.923
0.1673690474496469,0.3532837241628618,0.7646178062853372,0.4996576046716695,0.21153431085987975,275.387
