feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,PERF
1e-05,1e-05,1e-05,1e-05,0.7335787882738559,0.7705650735336307,12.673918523639442
1e-05,1e-05,0.031977420869886926,0.0558210287331819,1.0,1.0,3.674465864934027
0.4688275899546313,0.5676605588535577,0.0012621976519192845,0.012927391601203509,0.20868944493591193,0.2773473160957364,47.53576734662056
0.06882919162998825,0.10549275725112717,0.5193449987775937,0.5586585511362071,0.9434984547509719,0.9346058238514197,1.1094416354037822
0.1022886352297043,0.41948964058484417,1e-05,1e-05,1e-05,1e-05,57.81198209285736
0.6893096146853054,0.9755877582366793,0.33051231397143654,0.3141087036003239,0.6139784975697445,0.6716535422724,2.002817931380123
0.49721243254010944,0.7016376963436888,0.3582632789105,0.37196254705429715,0.11919423694928663,1e-05,43.28116930544377
0.1840283555745105,0.36348315092992917,0.5204353772877022,0.5264459868616458,0.7782128093873883,0.9410420382725951,5.462372193187475
0.1679126284311591,0.35831866540670426,0.3751775524413354,0.36879995672192606,0.8058477201548548,0.8228211000216389,0.6889409848116338
0.11744907673385459,0.21804102265308084,0.5483877444495332,0.557771331439681,0.92973915262865,0.9002316825905669,0.504559148689732
0.9985369310887705,1.0,0.5470984471726371,0.533960682368706,0.6793535553276641,0.621512449874376,4.095041401982307
1e-05,1e-05,0.5862847173646014,0.578854540123657,1.0,0.9493915043190072,2.0728268009610473
0.18820043269866918,0.3505802165424218,0.5655406316614378,0.5926269793607182,0.128712053383561,0.14038033642327405,2.45508835285902
0.0782902894251492,0.20192739735020748,0.3561571063324786,0.36030831405187586,0.26632765555044413,0.24539427500847763,3.2224619907513263
0.28283618302532304,0.4999680163966786,1e-05,1e-05,0.3081475338912594,0.299714300923803,32.28285301655531
0.5141306452810213,0.8121620447563334,0.3821610306570661,0.37680581117345147,0.8241801619095594,0.8115155435991205,1.5177185535989701
0.3126097314515555,0.4861068394140324,0.18784677297280025,0.21397384037073694,0.11004825094352984,0.07406900873731621,15.195174178630115
0.26289345749743376,0.607694723334495,1e-05,1e-05,0.6859270146579141,0.6788583589907773,4.097749436311424
0.6685856772631403,0.9218881797330744,0.3110392327718529,0.2954879323786533,0.6166900290153421,0.6293679613144385,7.446753375381231
0.794971221514325,0.9383662184548418,1e-05,1e-05,1e-05,0.08576421973535084,61.43068529367447
0.4394138710239556,0.7647739711054677,0.14360116789607305,0.1603772865688346,0.6435600616364989,0.5305164119339266,12.502056800574065
0.3759358978504265,0.7690693404350748,0.3909036437159884,0.3799622635333192,0.2763573189269066,0.33878882445147673,5.2874740667641165
0.2527586356028856,0.41417472824651047,0.665123299463409,0.6938612867242757,1e-05,1e-05,1.986214149426669
0.015099542748833036,0.021511131178573877,0.4626059847702474,0.4897311793744506,0.785254192791809,0.8352324732323733,0.2860861625568941
0.23036471988531892,0.2729868546183808,1e-05,1e-05,1e-05,1e-05,84.68200973510743
0.33999241212620473,0.5723909768021969,0.35959445169717247,0.36891468027378216,0.1711214849723762,0.12549829427121154,4.511980097144843
0.3714466868860836,0.6753232898020236,0.6849923202708592,0.6976749059559865,0.06974995430046814,0.1111571611997048,-3.2200152508914472
0.2251912962187499,0.4637664060956222,0.5355974211944122,0.5376463329500007,0.9105963775812982,0.9470318841044456,1.8185483575984835
0.5370245893874984,0.8743536629021246,0.5866648274644329,0.5871769443544854,0.9154854158177775,0.9304516233133372,13.174174058139325
0.9204479413012868,0.9415802389756014,1e-05,1e-05,1e-05,1e-05,140.1184512090683
