feature_0,feature_1,PERF
0.04707679103833114,0.7176529545456917,4736.212053179741
0.3588393170391418,1.0,5461.147099971771
0.7559087633196344,0.06483360299989119,13912.564095497131
0.7814282786362394,0.03483809554229159,16672.197752594948
1.0,0.3997886740278941,2255.6680364459753
0.6817992978647965,1e-05,15948.624069571495
0.8027409234683963,0.13785615848352345,2974.1393064558506
0.07057228637286676,0.8710755912007804,4767.917292058468
0.8267804643711612,0.24193458670182283,3186.4855342805386
0.4128997187164425,0.9934877589014048,5575.977053403854
0.9903833806276353,0.13438191248234124,15667.867839038372
0.03207071921445471,0.788636631449148,4810.729530572891
0.06769972487855276,0.7452043319605643,4726.385874867439
0.9808612383619297,0.3544157689917689,3029.51150085032
0.9322970968794034,0.33364751070341886,2851.444432362914
0.663467642173171,0.009962548823765993,15924.18336635828
0.700300348936371,0.10544244152000776,14568.92707246542
0.2947185463962976,1.0,5299.872640192509
0.2529753703581469,0.8957813869016295,4856.015993714333
0.9791537543895865,0.36772257835957334,2913.5021408200264
0.40140193279704584,1.0,5449.47237432003
0.39055121100316875,1.0,5733.908019483089
0.9932211406696383,0.32142064671349796,3612.7883477211
0.09335904204725856,0.7841955546403214,5323.227493733168
0.43050262260900163,1.0,5047.894618213177
0.9735857604369766,0.39756405271052525,3207.2745707184076
0.6683294445488507,1e-05,15841.780587136745
1e-05,0.7454743406567484,4203.670807868242
1.0,0.3205822190479628,3170.344631820917
0.6558885996211664,1e-05,15282.667701601982
0.07103657395629845,0.833708533413368,4630.5212117135525
1.0,0.3746109293521254,3213.531098037958
0.684057942666974,1e-05,14678.432384490967
0.6922845261787837,1e-05,16170.952649474144
0.6481879047220556,1e-05,16085.151371955872
0.2694783665646085,1.0,4864.506837219
0.9680923314457729,0.4210719157897609,3184.5495689213276
0.7664277872636114,1e-05,16158.472499370575
0.9609076904522209,0.3245297402257181,3270.3537931144238
0.14547784901907218,0.7973694756222224,5136.5723414719105
1.0,0.37068054448786963,3467.732631728053
0.7031597453340819,1e-05,15749.39545583725
0.14566157922973116,0.7791040131733364,5478.748570919037
0.434234804562164,1.0,5300.61765781045
0.17331230538569475,0.858791149197501,5080.617933243513
0.9720727652488605,0.28877275085015436,3135.312597066164
0.4034498168450009,0.9909203517094763,5192.850883930922
1.0,0.3819939684625539,2975.3160119354725
0.7285852050878581,0.036212886095076974,16238.941277682781
1.0,0.2852950030805614,2920.673119559884
1e-05,0.7561806920992836,4587.274829775095
0.7147946807148658,0.04367814225744787,15369.38244831562
0.9122219562268741,0.11454329920134158,14174.887892782688
1.0,0.31167747529877465,2909.115033119917
0.6449719554873092,1e-05,16762.63709628582
