feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,PERF
0.5276526679729076,0.7340580614248452,0.23946116837361112,0.5526634291080121,0.29497545460743013,0.7936638151679136,0.7733619619134666,232.39852279543877
0.712677986977057,0.7356601751317207,0.5289144784108418,0.2054747799025549,0.7478766153536265,0.629580305569502,0.5392922947449903,261.45450215935705
0.0762918949988693,1e-05,1e-05,0.925565703154775,0.9670648226808989,0.7217612935906984,0.5585938922120741,256.1411295175552
0.6164137179485158,0.6133433087590362,0.3697995167590274,1e-05,0.08037724002401962,1.0,0.7857298815281284,281.30289561867716
0.1614079509545712,1e-05,1e-05,0.8955349526396165,0.7857826390741598,0.8786321496151062,0.5358678377127427,274.9870839357376
0.6855074403181061,0.7232698273147188,1.0,0.5317689199290601,0.6046884863170364,0.7021932770285035,0.11061881819152192,237.71721587240697
0.0033652385010863387,1e-05,1e-05,1.0,1.0,0.8460195224543571,0.7069306976754081,300.0694358718395
1.0,1.0,1.0,0.05821180360361695,1e-05,0.1177705293209155,1e-05,241.84154187977313
0.24422617718662534,1e-05,1e-05,0.7426366781109819,0.9278904648052041,1.0,0.2735099339402931,249.459259339571
0.7292088794183677,0.7776796857103211,0.3211100410877741,0.20064156637408442,0.8858811848321974,0.6437235529919374,0.47963654148563184,220.37733696877956
0.4000840476865894,0.4672342384042322,0.493786621342574,0.07208299280963372,0.019650758979998545,0.9273370690672328,0.8979318841982166,226.87239552497863
0.838464521626731,0.8441547552179798,0.8633070913921967,0.25784864684596237,0.510600764743755,0.5812041371838412,0.2938824688904661,238.55533350884915
1.0,0.9165338047720178,0.8696506426787118,1e-05,0.1205824786623733,0.14288978280647827,1e-05,258.8379623669386
0.14142931762502833,0.2700956191664711,0.6402212864386607,0.42372402185124186,0.3673611390767471,0.7299081215607955,0.8120701108989354,241.1632099378109
0.09519242503714069,0.24175380643177416,0.5489166769419708,0.2503158243995028,0.03712010010276669,0.8622581451763766,0.9113395140810403,251.50784660160542
0.5495115949836976,0.5422925250526214,0.739755457529168,0.42363437237276086,0.6604569074142784,0.3902035909275638,0.36665059150470286,211.6983888745308
0.9346306566852237,0.9155934900583353,1.0,0.09790726676924182,0.23978531874371345,0.3140809194267347,0.15377053216783462,236.82156220257284
0.7064228352811234,0.7320144602495918,0.2809754717954269,0.15765303740546643,0.16950869981033698,0.9360802254035326,0.796512070807399,238.94995599210262
0.4173223521251547,0.5171537295454287,0.6823420117214762,0.2425210583028523,0.231721814574044,0.737475536638066,0.7790398407022546,234.67086652994155
0.7964966641447049,0.7659099905541246,0.6726531599471999,0.04499024936600884,0.4495633613120297,0.7278771061616246,0.8576641992423757,218.97030943751335
0.8382152755651224,0.7813324888261806,0.8521742772747477,0.4504215835655283,0.7081120314261908,0.746727373699412,0.34644149173312644,251.14850535213947
0.21384480969515113,0.42135198620992886,0.8651249271396281,0.8068297074378369,0.7047685430662243,0.28546549972628776,0.4042494532794197,238.27339752852916
1.0,1.0,1.0,0.032807927128662026,1e-05,0.15360246216185147,0.047007840899732874,198.52230764329434
0.30004671714054465,0.32798133416029107,0.5064689768615193,0.8114589286697373,0.9776235282251778,0.8782242086441717,0.5196941417476455,239.9820576363802
0.9255999017953709,0.8265300637444367,0.8583307488755767,0.18664805095502207,0.2862440498079758,0.4130792197614775,0.10229287304849714,248.8395620459318
0.4188959623350895,0.4318385958050455,0.5951011664886372,1e-05,1e-05,0.81731396413551,0.7247132574263516,234.90236039042472
1e-05,0.282472280353302,1.0,0.8478825758430925,0.6864151202814108,0.0356027339696633,0.17701742776891902,224.65149835824965
1.0,1.0,0.3464733222900968,1.0,1.0,0.7491361486940762,0.8915249191057738,256.02809773564337
0.029962944406281326,1e-05,0.050823004813691036,0.8581335787180211,1.0,0.48529908025360025,0.6283812726783641,255.9942603957653
0.6176648075473463,0.8277658367860625,0.2592951038551258,1e-05,0.431884224383615,1.0,0.7037708331617241,270.2332515728474
0.7248105693996676,0.7772470729410856,0.7184121304289,0.2035702288266365,0.44814335209869244,0.33822790249504386,0.4667140371293357,231.57409076213838
0.7323226773991628,0.7451872222890407,0.8203790809478222,0.3894768909560061,0.8604880719278563,0.7308595010787814,0.3755645927844383,211.0905880111456
0.8549005986380432,0.9319809101644233,1.0,0.20235542835903803,0.1609170885104867,0.2262867016383896,0.0898689519416555,249.49541946530343
0.31268472506469114,0.24580470319488,1.0,1.0,1.0,1.0,0.8191266962438515,304.9835404586792
0.9657375844398507,0.6593192063176672,1.0,1e-05,0.6617109007356526,0.8169602453669037,1.0,220.3754065454006
0.13692688841226114,0.31693507105399416,0.7823748522645967,0.7851925144309168,0.6252035823865287,0.29522089073393426,0.8255502609114299,213.6741065776348
1.0,0.998901212955033,0.9211749961367464,1e-05,1e-05,0.19719289844774435,1e-05,265.6671568071842
0.4040775550788396,0.2614224160341113,0.023656579424395786,0.7424263579621883,0.9017123986597627,0.7706574969232604,0.4732480301761856,239.2870895254612
0.19036713144080042,0.3181533252090011,0.45354043908580727,0.5580164977705636,0.42555407960851693,0.5670711433188973,0.891977169232609,212.80513355612754
