feature_0,feature_1,feature_2,PERF
0.6033507678836739,0.7990204327995064,0.8576016014277213,5147.190874576569
0.25630302990538273,0.46378676562120136,0.8033633462381168,416.83925628103316
0.5404011331755723,1e-05,0.11835284071166546,1056.8375297114253
0.06880872578197726,0.8850155724417686,0.7020164294617928,455.6946454439312
0.6617315731406459,0.25016197591792344,0.35118764661136354,3108.9403601512313
0.7896577845694698,0.0778921602311546,0.08999840165545715,471.86379374563694
0.0660966873223185,1.0,0.7676036840386746,760.1174279749393
0.7999812483552334,0.4598769365511675,0.2835907013314313,303.4834160776809
0.8940896705422964,0.43952218038776014,0.6219531555312786,421.9492824263871
0.06277757648167089,0.9662839175943722,0.6277535048896263,373.609592131339
0.92717157654639,1e-05,0.05127415361911903,1068.5325921364129
0.5456443980942197,0.02474550198740778,1e-05,1443.0319016166031
0.9516889388351856,0.06359788052344334,1e-05,3373.492807097733
0.14927701694939538,0.9719016165546931,0.832271696664902,920.1100481562316
0.18539301835492636,0.5788880529372064,1.0,517.1768584419042
0.13308482921308268,1.0,0.7737300564450726,730.6872197333723
1.0,0.4733572683035496,0.45208713102539994,1343.6021225377917
0.8265024277926165,0.36065633285683435,0.4992788480266457,784.8679382875562
0.7737785125996237,0.006604568108746629,1e-05,771.3632739372551
0.4582262732326499,0.11317605568902249,0.00448238852117506,1140.4040961116552
0.800737216848517,0.08994750378307123,0.11127876639018072,5412.121518179774
0.10455406631114496,0.14619066153544014,0.05248539331479724,617.31667368114
0.28806538825563716,0.44429519796011085,0.12578334256152718,386.42907185666263
0.4829392134630025,0.18026450910757238,1e-05,4163.528569564223
0.5539733423571409,0.17198585367022415,0.11643008700467779,4360.30092254281
0.9419518810731855,0.2443335461918284,0.0438790926202531,3802.3481720238924
0.14630609772289346,0.957954226032517,0.7596896682538171,719.9480105023831
0.2540641795059859,0.21579144827602997,1.0,640.911277288571
0.38421317908973013,0.10709391309463061,0.1331495412823276,3740.8281825333834
0.6548807129705528,0.43637221588213637,0.25746505000288633,97.8938948251307
1e-05,0.43619909538738566,0.4323101378359227,657.8239748962224
0.9703037987798993,1e-05,0.1444844149909235,4202.475054040551
0.04147645514867536,0.7867578751315626,0.8533730765343065,595.6303226109594
0.9411919193688447,0.2010093600749114,0.06770532410260104,3811.885980859399
0.016138996451525556,0.7625995046413288,0.9841716161474668,1202.0024448409677
1e-05,1e-05,0.6987602519186327,697.063065290451
0.8514229851978629,0.17864515150329144,0.6633872876233496,5227.191987678409
0.28322528865335805,0.9507908701020207,0.8490520493062347,657.3500957805663
0.624874056281852,0.3388201134821933,1e-05,579.76473540999
1.0,0.4361362129215699,0.43964208029586993,1371.6478223279119
0.27868980549456457,1.0,0.9709256036754826,856.2842355277389
0.6698219379429384,0.36999673339768324,0.6799216627291607,3897.9231298714876
0.937715441742447,1.0,0.7219490137238358,1122.3440184928477
0.7010858601130187,0.25440022431179143,0.06522160363594813,2278.4926011636853
0.11970995617793959,1.0,0.7138746089038223,899.9680001009256
0.21339322058773683,0.9511495087719862,0.8354699410448619,1115.534427948296
1.0,1e-05,1e-05,2829.6041368171573
0.0049732147083760185,0.2980952232632644,0.8135765099349563,854.5210986882448
0.9125381268262368,0.5975794635723782,0.3268716020055571,700.7295976895839
0.5401598717075171,0.48886146178747225,0.20063589501460763,149.3246061471291
0.7126028768037409,0.4613080639876321,0.15022644377294264,2249.7116628959775
0.10074009530022511,0.9737796267280808,0.8386432121785452,1451.502254705876
1.0,0.057831949560914135,0.10201785671268652,4214.810913711786
0.09662187289683044,0.8369598980018441,0.5180076502957321,942.0083253495395
0.8771235299629013,0.3069992016100817,0.057929065561310285,714.2438140958548
