feature_0,feature_1,feature_2,feature_3,feature_4,PERF
0.7660641329200163,0.6449038947237649,0.731511178897495,0.8050931968518424,0.7424315145741898,1200.0
0.6046250778503237,0.6625171146075834,0.06243767801015361,0.07387195666054609,0.2998547382489539,2100.0
0.7438999728476184,0.999250879699904,0.9967155459569617,0.48958851216459265,0.0863502103378083,2310.0
0.8362666078211721,0.5313350920122674,0.8399366889213844,0.6352401266188004,0.8384314153877571,1260.0
0.766064132920028,0.31981061904096775,0.9000027556947683,0.430984431725848,0.6383022755846501,1140.0
0.6046250778503133,0.9174751117516966,0.9372328170384766,0.12073035016011056,0.04168307040491966,2100.0
0.6749582414376258,0.9970981556712076,0.8816417566157227,0.27038512464857933,0.1191261089336484,1980.0
0.9444287627317313,0.8200510036168248,0.27808244676015004,0.263180626947636,0.8384314153877571,1110.0
0.46752160386278047,0.6946719574439896,0.7711382069822105,0.48958851216459265,0.04168307040491966,2160.0
0.9781378940072895,0.878334174279766,0.46932505593551693,0.430984431725848,0.7757281290999757,990.0
0.40380518805203347,0.6301513251386215,0.9482178538684861,0.27038512464857933,0.06087364033775934,1890.0
0.896526128150757,0.6071601204711775,0.33562468437295395,0.14570242092265925,0.6383022755846501,1020.0
0.8965261281507498,0.9038913585261741,0.23467756236043721,0.9161903148575207,0.3435343086038032,1020.0
0.9444287627317319,0.6821430522368556,0.5433687329792606,0.263180626947636,0.5680604325135641,960.0
0.5349126200984626,0.8707832773997397,0.8399366889213844,0.7331461487014695,0.1191261089336484,2160.0
0.46752160386278047,0.8168272840423264,0.9817757869058151,0.48958851216459265,0.1600172309406145,1860.0
0.8362666078211712,0.6821430522368556,0.8399366889213853,0.3698084943219061,0.5680604325135641,1470.0
0.6046250778503145,0.8168272840423275,0.9372328170384759,0.33702818594838546,0.16001723094061396,2640.0
0.7660641329200258,0.4569077674527552,0.9000027556947683,0.2183957165776317,0.3723672266417041,1380.0
0.674958241437627,0.9551074321902522,0.8816417566157219,0.5714986848830091,0.3339747960716795,2430.0
