feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,PERF
0.7704460062333242,0.7033436497395432,0.14653784203065656,0.16185267105105397,0.07927516620685167,1.0,0.8427006240774185,241.07216351758333
0.11442855725287406,0.15802575991903667,0.4066150945380601,1.0,0.7151299732564625,0.30025260683651805,0.36141519146164164,254.05459683823352
1e-05,0.35629632109985293,1.0,1.0,0.5648229832162962,1e-05,0.48306391227308937,206.4514605872423
0.9472412866539583,0.4051519432743709,1.0,0.8714345475010368,0.9830472078596681,0.9265747721009553,0.13752903988833123,286.1857818659547
0.10035878448356163,0.1539178979604614,0.27303179152502816,0.4631332085674854,0.7839580346431257,0.19915168998927363,0.24205323871635984,258.08142857528895
1e-05,1e-05,0.9509878112391025,0.15527060104323923,1e-05,0.9394147170576022,0.9955373859960645,230.51978210154655
1.0,1.0,0.6253787925373617,1e-05,1e-05,1e-05,1e-05,280.23399311581073
1e-05,0.18821696775035057,0.7954694579744394,0.9855807606929571,0.874934091582787,0.20211811079073386,0.1698721347653878,264.9725604390162
0.24167199765157463,1e-05,1e-05,1.0,0.6533843281924702,1.0,0.21648088685493244,230.4941716115058
0.8916606001081134,1.0,0.3400621969746492,0.933468278194195,0.9706512755802367,0.24892738207797394,0.7011463932417784,227.74805538076473
0.1288716805927166,0.10820854392266512,0.9335276315737654,0.2360358927296728,0.28979103578457666,0.771959640794982,0.8868616746312193,238.38446276132925
0.32805320996404197,0.2489391143877799,0.23722533449629996,0.7960249733455274,0.8128137477913691,0.12810622389057766,0.2062703086545586,248.9202268053321
0.28522425059869794,1e-05,1e-05,0.8728679973368675,0.5950070605388188,1.0,0.3730899610869052,255.1148456586842
0.005642006051040939,0.3148532337561369,0.6128490290702082,0.83110982357957,0.8373037437249743,0.4188111611532079,0.9958516006488102,218.00174384455656
0.3230667479811323,0.17333151843922398,0.6644746148864403,0.598195063021598,0.7555340279995945,0.29589843654422243,0.436286074085753,233.83630076926758
0.2734185443710072,0.42956649994083274,1.0,1e-05,0.21202302009719523,1.0,1.0,224.37902645409747
0.937494853046548,0.8052835153461998,0.08870413180370999,0.25682727263331384,1.0,0.9333577031355681,0.6260941808616193,226.13556544660102
0.28744488722890704,0.23403636229472138,1.0,0.28799841984666824,0.49181270210186395,0.9155813943680383,0.7982603827971334,225.9050073681421
0.07707838899070704,0.06555629322777153,0.8178879642282426,0.952838805102711,1.0,0.1908897556986359,0.35780672637310273,239.46217255603395
0.7338276945714582,0.886912191267482,1.0,0.10507722368051012,0.9389176178333195,1.0,0.8580120839553258,224.3848202504771
0.856351689534527,0.733330624234748,1.0,0.030116169162210892,0.8234218758785348,1.0,0.8521985831058546,241.10662387242374
1.0,0.7874389157432572,0.015357672592836378,0.7297079047662037,0.7859988182545564,0.867441752961123,0.9685720825530381,255.53389312375762
0.0949687791416317,0.5927390234902955,1e-05,0.85295209786228,0.8463999805211698,1e-05,0.8303112191970669,227.416774380629
0.947311509331801,0.9895460122447437,0.5735222596802245,0.01910044534604682,0.9693440078391321,1.0,0.9276885651324114,224.88120853040948
0.30439877500729867,0.30039075894520956,0.3774400146956377,0.9499560122208132,0.5365907407799368,0.035259641681013774,0.5813335442357187,235.43733044685615
0.7629084165870168,0.7021132360941528,0.12929850046876054,0.31831586621536706,0.6547648408532486,0.6683077604962204,0.7407735818250966,236.61934449341737
0.8976844021548506,1.0,0.897949605075343,1e-05,0.9657331992262135,0.9346408460645936,0.9551553876540054,235.4308999695557
0.07226778740807822,0.09616317842435668,0.35092960501401,0.8855436565926973,1.0,1e-05,0.038989385226974246,251.31935193421577
0.07027917450551317,0.10049365702440745,1e-05,0.7811086069013461,0.9278760647117731,0.08953162372733998,0.17591346772678332,268.56309065804345
0.20698483926020356,0.27834534355436213,0.7188430256756011,0.2340906815242332,0.17841149831442457,0.7803520327775461,0.7378388122593518,248.00264226221847
0.5975759068356975,0.6685408255174878,0.670803238689628,0.6399903797998551,0.0017484435202183386,0.05713438644482941,0.5983348644079358,222.2635267584247
0.9410101943733868,1.0,0.9443627539260061,1e-05,1e-05,0.23505588289391582,0.144549733066797,239.9978440487821
0.2720573207242691,0.37063812305360977,0.5597972108718436,0.22751049515615018,1e-05,0.7056637876260201,1.0,225.40863500523275
1e-05,1e-05,0.8361908317837965,1e-05,1e-05,0.7785072613746197,1.0,215.34567021304517
0.3566614548399891,0.5093192719239038,0.8064940621361201,1.0,0.7326860575346323,0.10927815067038325,0.5272801475846551,241.56436562046116
0.013323865151919275,0.16543792016838135,0.6387150404581564,0.9150853082787692,1.0,0.05505980066753236,0.13054106023426854,254.48722152394384
0.942251920948505,0.659416943264067,0.22187965286199374,0.12152821201642454,0.8229680062670606,0.9747392074209008,0.755672760056726,248.06030963662351
0.2112434446687652,0.7586493340972829,0.025096611507051506,0.8546218267569571,0.6935031662702377,1e-05,0.877753923345955,198.72677014492916
0.29242968994179175,0.5392804291125125,0.9803746497291105,0.0820610150828185,0.1798040851276169,0.39617428959161827,0.8927571726727614,207.61763719589763
0.07538825209879514,1e-05,0.00677351356550823,1.0,0.8310273178169348,1.0,0.4989638624078018,270.19920145437027
0.6657325564586837,0.6616126821389049,0.8275046379030583,0.1688026983077098,0.8445022496897495,0.8924129308837307,0.5629623470686161,249.1736735628952
1e-05,0.5121921388177262,0.0556022981161287,0.925063948621241,0.8308136275415756,0.0856828104433613,1.0,225.75567385815924
0.3035491102352244,0.2865060616252046,0.7719939600755229,1.0,1.0,0.33245737992088775,0.41307718974581703,266.20297815258425
0.4860307386612667,0.4096113931515695,0.6469670218736763,0.21922018465070614,0.3252318879549704,0.9680090503460326,0.6322784644195291,237.79026437493295
0.8771173353777904,0.36687697945471276,0.9582226076317156,0.6291823493380151,0.7858814249002894,1.0,0.007982640764969198,262.77203200636535
0.47456461982208004,0.4681851854685107,0.45638626941303756,0.06787650153814791,0.677445047266757,0.68474780479676,0.2368285224424019,233.2897579497961
0.5159692143902713,0.6288786424916175,0.32338573878071447,0.8098362319046114,0.6482989618641433,0.5747219771689802,0.498289342792625,239.66697689124493
0.797622241818075,0.5454108292428569,0.8607703915147168,0.6703724879887191,0.98100820203755,0.9105497941248611,0.20746408005046477,260.20380442490676
0.8406855138148028,0.7519006440507099,0.16910658110756466,0.16760317298106067,0.7908176939649437,0.9661014252149801,0.7116144855957866,258.5194172977573
0.7632842412476735,1.0,1.0,0.09486764616374371,0.94921806985014,0.6572216952379563,0.9590993172060135,243.32402434947687
0.9543525031634911,0.770886276400537,0.19652771025572338,0.7840137091413164,0.40936073009800095,1e-05,0.19859809686795246,244.94493438881864
0.8286437764260595,0.9049595258807044,1.0,0.26944977793046443,0.17866188512417536,0.27519757566832287,0.23116990681305766,233.1982828184945
0.26264925968266595,0.189621518552453,1e-05,0.7590334087930619,0.9388042541348275,1.0,0.2596897575243542,258.55546935489986
0.59317415975766,0.22924569596738548,0.02758729212678294,0.5174137015337033,1.0,0.752980363807852,0.4419191281353005,240.55279105640867
0.5389203558950005,0.6178869818362132,0.6893041098746057,0.13402716231992337,0.10172057850437084,0.8980983836885291,1.0,221.6829055926653
0.15845951700965788,0.3797927209865301,0.764881214446974,0.3462143954179722,0.43424847676045,0.29814813657350947,0.9846126287346001,223.12326883988004
0.09326202732710366,1e-05,0.04531893143654317,0.27359349102151687,0.34438771594596823,0.9327348429652348,0.6064332791157119,228.32269174586824
0.7921260876392795,0.7886771667852929,0.11988186793905274,0.7814749748291635,0.6825187394452654,0.2534357902054177,0.6168423900006209,222.52518669986662
1.0,0.9022001283544888,0.7432713659968748,0.2221117629460402,0.08923216414341344,0.17089463791612622,0.03746914816209848,254.19520781960088
0.3360790990748417,0.4896358231330654,0.4013156663765483,0.9481441862538753,0.5154020403399489,1e-05,0.7401369704595204,217.64864060585907
0.5810836516821112,0.9712854543404369,0.08639651303171926,1.0,0.8096627940139433,0.8905571528371694,0.7774003677707682,244.22144202442288
1e-05,1e-05,1.0,1e-05,1e-05,0.925317929257247,1.0,245.1247649149097
0.9742928992079049,1.0,1.0,1e-05,0.05520745819833007,0.21181283491655542,1e-05,249.92904772440198
1e-05,0.13420564961834755,0.29291274000001083,1.0,0.7037074398852534,0.5555609747024663,0.8197873240160068,241.17317294567448
1e-05,0.11960004146979017,1e-05,0.8553951197305654,1.0,1e-05,0.33354179707670645,255.89113478844055
0.10446178888254914,0.2863412745979462,0.0660919257255419,0.9757337396767385,0.4405460879911298,0.6000308852620717,0.32456110317772013,234.1165995446671
0.9609035975203076,0.9086579126785227,0.396587543314492,0.061431959304651056,1e-05,0.11737150952429573,0.029669634336788327,232.8748966617772
0.7528714922059485,0.8940649106367017,0.9687033023434193,0.38605340517549525,0.4521690078476765,0.6364262641213508,0.26169898304880107,227.44080908539067
1.0,0.9086705908201548,0.22389230370553276,1.0,0.2020951630904471,1e-05,0.11822785446743875,260.06876440159675
0.14638933499191503,0.16416924158642876,0.7043160106939733,0.8339107958606218,0.8611834245876079,0.03754937475591659,0.20642913774537372,250.58040414046664
1.0,0.8640064775250252,0.4277416871629666,0.018529176412648205,0.49643453949678557,0.5076651014872142,0.3982581544983977,255.1322907159152
1e-05,1e-05,0.7016803090017815,1.0,0.9481093219155948,1e-05,1e-05,248.3644998635775
0.26628258696020923,0.09796616143771494,0.17062675368649904,0.8281350855332681,0.8639188497430652,0.7956509777816546,0.5299321945994185,270.13798458383155
0.34400288381946176,0.10324981298031935,0.1751701276948447,0.9297664552114533,1.0,0.6783163912020265,0.5901859446098532,267.18429445587384
0.21392848431212486,0.546645392098236,0.1980544457799138,0.8250502722901444,0.7600369905491554,0.05210267396285206,0.8302243951781834,241.73128744088223
0.1822163674457105,0.090201685717301,0.7685371896068988,0.28278285688453164,0.1732988281052403,0.8193617791486502,0.8413139120524308,221.7899475724814
0.3240677026236979,0.03921437089365561,1e-05,0.8222110385770423,1.0,1.0,0.2516336069830583,220.59367187329337
1e-05,0.26327042806073203,0.3172169419972914,0.828722839993303,1.0,1e-05,1e-05,297.95938095625337
0.273593360320067,0.1065807641824743,0.008589462823637319,1.0,0.9555971334611529,0.8481710895661828,0.3560720707714233,275.2511690590921
0.3573616964203501,0.3494324616621361,0.6584290985256698,0.9976870898398777,0.7120350791020233,0.020389999225946955,0.28675301023342953,256.55285318649186
0.7847323211483511,0.5563570791000519,0.6308033027143414,0.15361230643037105,0.206388657614266,0.821953438216765,0.8799533081876921,222.16313809423136
0.2596068103129447,0.09351823714381818,0.3747542115651515,0.8859824269227023,0.7442806216516451,1.0,0.39696883253391346,247.92511044308327
0.01098669165448183,0.23380340144223247,0.06779082775044666,0.6805039974681673,1.0,0.0383207159971284,0.28120981168545867,239.19015063260534
0.5253826087998118,0.8901176288674797,1.0,0.10979893456642463,0.3167119511942346,0.3412495447862149,0.8407886120222503,233.82778516195137
0.039232165658172,1e-05,1e-05,1.0,0.5243524984125216,1.0,0.36599087612054243,233.87286217114678
0.014511550635665971,0.053975189030096474,0.7695922938690626,0.3688110968451026,0.1948188936581622,0.7200652856659543,0.7674970730175648,210.86170157482715
0.26026023677474386,0.19218031330129962,0.9087446348382637,0.5079074427176993,0.34067708446315426,0.25291517596148305,0.6607133600357384,231.97986654028432
0.7333326987672222,0.6920634461061768,0.3074028938207017,0.6386632967451242,1.0,0.2863516214334589,0.5496547266827978,228.46588128496498
0.7402361509657707,0.9891437693875087,0.8898350594545965,1e-05,0.046375152744209724,0.2764865405325343,0.3886298711460239,228.70570307082212
1e-05,0.3538800978164503,0.08586171163430883,0.9077057964473482,0.7672144593403996,0.1751157726446969,0.7975198769276052,239.70570300825497
0.9404945169534824,0.7951713143246442,0.9722500952593897,0.79126071869036,1.0,0.6401185296232607,0.4504171393530363,253.2590481106218
1e-05,0.16596687240704122,0.8831516076569128,0.858470279320064,0.8241965179416226,0.03334414173091327,0.29511913723807487,230.0404568702927
0.4162096337944784,0.3684862678371937,1e-05,0.9224187886642465,1e-05,0.894775825553348,0.741153900459677,240.98094305865007
0.39985172025327126,0.6377562230298776,0.9293328371784847,0.7149735450110988,0.4134145341777658,0.6451997756222019,0.5617767724487299,205.20560336134395
0.20750899080916413,0.194782415429403,1e-05,0.8833975434371226,1.0,0.7733059850303537,0.6121734357431297,260.40805166431204
0.31294751195489645,0.31488265280751493,0.6077834648141597,1.0,0.7306762074572387,0.06444620118852898,0.3555178392122386,275.86862221612205
0.1912217740229496,0.10085030179270447,1e-05,0.7810905945964116,0.634439671941972,0.43062270905127575,0.14468052830066755,247.54706522931193
0.10391611126799673,0.30021280393902877,0.24041140849523512,0.7909244301345082,0.9980288754344468,1e-05,0.19994778359946383,282.37266799700205
1.0,0.5555673461322083,0.3292066565705008,0.006541773177948835,0.31439901766888634,1.0,1.0,229.2020117656394
0.20850055279819554,0.06063354371579626,1e-05,0.9973940661341136,0.8015398376066826,0.7715762040885613,0.6400294064605465,248.75349598918731
0.16305670239277986,1e-05,1e-05,0.9828543687725326,0.6308461078853844,1.0,0.3322897358606651,248.92692787202392
1e-05,1e-05,0.4111100400157256,1.0,1.0,1e-05,1e-05,263.28156774731303
0.49406533893969756,0.5733295378145424,0.37516677631987383,0.06867478952803986,0.11228940263281995,1.0,0.8059643515723413,257.5751239900145
0.3007978627548861,1e-05,1e-05,0.8453055800988892,0.9636314967010088,0.7248714814334277,0.3404513702269368,261.7012620336978
0.21740438834604875,0.10532809175433218,1e-05,0.8148364124361754,1.0,0.988931173723847,0.16584579597511748,261.67520586701244
0.8225872630559729,0.5575152273381396,0.14936848750415718,0.22693560242365832,0.8647876553800703,0.8092494542738619,0.7274969826311098,251.19772996131243
0.42933025225731736,0.3435666024825276,0.017142352240745718,0.8100417252265926,0.7729925116445094,0.7836821217741615,0.47852416392844505,238.65785354873765
1.0,0.9285101536368168,0.7513011509651644,0.006621560220471321,1e-05,0.03533955208616762,0.0412734860298482,288.55149716351735
0.3505124371660101,0.06562176574441567,0.0843465577782173,0.7633183360002509,1.0,1.0,0.32492897213094885,259.76906277513467
0.3229231322345064,0.33688035228349256,0.6333711158137758,0.937361172882222,0.7313797379478277,1e-05,0.0663013225284414,241.81679368855094
1.0,0.8650363460209632,0.1133199807613402,0.8319110179667043,1.0,0.08740230162159765,0.40246214406086483,237.22341143408667
0.7950472325182464,0.953798263075685,1.0,1e-05,0.05668327518116797,0.3363144264639539,0.46184444580854656,232.84085014953533
0.16322382940306318,0.47475635271827665,0.7747246028494141,0.2847343370784533,0.124852528589634,0.3818862468756794,0.782016815570738,234.27898501352718
0.781009926626253,0.8739404354008176,0.7303767084928281,1e-05,0.11623959122548953,0.4279261392904084,0.07976986166790219,237.2788026741997
1.0,0.5115215227533072,1.0,0.6877741404676659,0.8483244374519211,1.0,1e-05,303.6323671311618
0.5799181330088543,0.5864469770541424,0.14538196295767686,0.04692651696170664,0.908502546419463,0.9266760332223971,0.49436536804902476,237.54350276703863
0.8949262212961937,0.8581405319035421,0.12305988481456358,0.46953955559064126,0.8797315153021371,0.4797763519854895,0.6588009359343789,221.66711590582847
0.12384121091686776,0.7642425267899275,1e-05,0.9595954208203524,0.700735153933731,0.0941479983393874,0.9713455066030136,229.55374614035708
1e-05,0.06041510870001248,0.707776613121919,0.17249111507329853,0.022716810354706744,0.7279035221063486,1.0,200.71276894130324
0.5668789372965266,0.39848658319507047,0.1483898508481574,0.9998917724183602,0.92022362987588,1.0,0.5859121426498296,271.82063675547175
0.1287853392917742,0.1409788747503743,0.06870104677452898,0.6999939000446804,0.8093792958782478,0.2827367210503623,0.40778251391494863,248.16069830081685
1.0,0.6583915121177002,1.0,0.1471053171249874,0.7803191962187138,1.0,1.0,229.80798874907123
1e-05,0.12640996117765424,0.6083551130741515,1.0,1.0,1e-05,1e-05,269.6461485724832
0.5351202719799474,0.5459815761279652,0.6437040799146181,0.44292955369200854,0.04711809830534735,0.07237847201987316,0.5411183657373992,219.43187244596885
1e-05,1e-05,0.4317074790937144,0.8458222271590522,1.0,0.03943598588708173,0.14582857728527357,267.6825609445227
0.4286940110922054,0.39666415796337984,0.09435447021026218,0.4670405248722083,0.9995338333470983,0.9960390324645051,0.3196936015197584,238.0002894936948
0.9399335651657537,0.6845131517409593,0.9205986580160924,0.6417854296004325,0.6120050374921597,0.4226846597320232,0.17549677129988425,221.10288927378068
1e-05,1e-05,1.0,1e-05,1e-05,0.8449399445028754,0.9934162899306765,223.54521320314328
1e-05,1e-05,1e-05,0.8945821841178213,0.9661311869936322,0.7148306418125635,0.21816350690902342,295.72896035436906
0.2804869161581094,0.28066518414740294,0.6254335266428956,0.6309360179282365,0.5290774475875667,0.6518526544728119,0.6138550551136132,238.28615922715164
0.3206155617069174,0.07446499284094661,1e-05,0.6217117164345727,1.0,0.9316959316654991,0.3725577739989557,226.23356655734122
1.0,1.0,0.6056810345953209,0.013309830535366768,1e-05,0.16930052833956072,1e-05,274.7511516979109
0.008647819071946268,0.1385509818138786,0.9815719368401327,0.15070058201946893,1e-05,0.7991393886575039,0.8415418913237092,238.37149038756715
0.13141300078507379,0.5718935653909634,0.31549730735665404,0.8474146090972459,0.6976387190285543,0.06056705446363783,0.9430989749599751,228.75950260863306
0.9444511648473206,0.719618234385106,0.44669455796762564,0.3724637097398535,1.0,0.6475809760780753,0.4883604423118187,240.2347371024034
1e-05,1e-05,0.8005189508787062,0.478089837810932,0.20228889768077374,0.5039435235554134,1.0,215.8015337523661
0.23108847713147576,0.05785593216621898,0.5870882535800473,0.9323831839812472,0.8295810862112386,1e-05,0.03042923781148707,291.95560720892286
0.09440902736168888,0.28425064904282127,1.0,0.24682585202283672,0.5118798841540788,0.934306881324827,0.8049509533966817,225.13384351979852
0.9441815927279061,1.0,1.0,0.04946746970112164,0.19415680047346473,0.3932445238099477,0.061152279273314576,250.09232454655123
1.0,0.5254463867311192,1.0,0.45218555331053245,0.8923444563969777,1.0,1e-05,274.6233061690064
0.49396421235763976,0.5730590900023642,0.11732391355585806,0.1395762325261204,0.2597375074572333,1.0,0.9445471995949515,251.9100008244784
0.2636176215211696,0.03270610091301477,0.0075014651942371755,0.820050915850963,1.0,0.5110301800246484,1e-05,269.6836809127667
0.9955147257887486,0.9123587198488344,0.48607408829005977,0.5430810006103571,0.9684673206695082,0.19173699209243864,0.9307180464584162,202.06811936856292
0.30376259310183046,0.1286598414800527,0.9479200132383326,0.9625460835963334,0.7984125284271126,1.0,0.6275944999079258,269.0389459782788
0.36286937659985474,0.5008143134937929,0.049112370987952764,0.8867921565523709,1.0,0.24957341412964407,0.8400189097368805,244.31931579897892
0.28352213585129327,0.23365266121962322,0.6502932197582523,0.5886686728059614,0.25257352023494195,0.31394487151843603,0.6386582344633454,248.05558228078627
0.7471284030916506,0.7996492339490839,0.48193116832917754,0.06816613322080133,1.0,0.9281074761919782,0.5972185135481899,227.1769048437028
0.06115719309783642,0.21603384779356416,0.6320742549538146,0.6842953522019068,0.43341424912557236,0.5181170682126968,0.8652054686357572,223.79534921991802
0.8428588019896563,0.5218994460978873,0.30311490274311415,0.17834243587675788,0.904226311266886,1.0,0.7889532011552743,242.47782765461235
0.6164289476769594,0.22650167068789878,0.19645132843969348,1e-05,0.34812145868984434,1.0,0.8250855316713723,237.28114247658377
0.19830165699585003,0.36287518167647287,0.8805662361767063,0.4183287478859518,0.34077453694729964,0.6025598643911706,0.6954556232935765,225.99142088612302
0.17295347771638164,1e-05,1e-05,1.0,0.9208668933087762,1.0,0.3393195970668875,260.4059665342963
1e-05,0.06621155865593026,1.0,0.040977121806747466,1e-05,0.5052956607611193,1.0,220.86960938438514
0.6816111187416045,0.8509681614147927,0.8670327853344058,0.5121846587747366,0.762847675452174,0.3074934721760495,0.39146636769514087,235.52531975011615
0.7174054250571396,0.7859433560540074,0.6280025979976297,0.23551132849626255,0.7887572361517884,0.5505178464483241,0.6609722427713652,223.4381234722581
0.5411356591572722,0.9541085317781712,0.980216681495584,0.47043890526692006,0.6048850505553521,0.637802326294537,0.6499641933155144,231.44721928191015
0.5699651202833347,0.22887432726642032,0.7067083543725319,1.0,0.9482286115784617,0.33028203266584016,0.34298613123653054,266.8375102753157
0.5171470590694279,0.341625031533454,0.4542509529761401,0.013023792300189813,0.6994027601036769,0.8157975382911261,0.570731301414568,234.94232694792663
0.920578121064787,0.9012431591729351,0.3670835440980614,0.4213952250735622,0.9755438110278041,0.1656041353462878,0.6920736658827756,221.33456154385107
1e-05,0.18407133069250342,0.47576440191226066,0.938069539148828,0.4844905212605845,0.11082404825134234,0.7187500072182096,238.23162750628177
0.18331778199934173,1e-05,1e-05,0.7948116150395984,0.8853986335531486,0.8582972017103665,0.4000010510239034,245.39705742772966
0.7481143650443477,0.7064528487189703,0.6016178994591198,0.11265828496322397,0.05636650645923502,0.5887176197073002,0.28520951463264776,240.45112903037364
0.31949712482061926,0.31935302317489206,0.22927667839812532,0.6521806486423201,0.627543686458536,0.16959229129044276,0.7650594666135081,229.51497227227796
0.1776269450759196,0.17473625653205505,0.16992966595214748,0.9471133644106974,0.973563116695135,0.4908290497346287,0.7202377882875518,256.88986431491514
0.23469909315055223,0.41286054152623947,0.2613369948360255,0.6161445603437642,0.5937133632561328,0.15105490208040565,0.602152472370436,230.15122343349572
1e-05,1e-05,0.654102130130505,0.7306964624429014,0.8971405171445216,0.1730810931917896,0.29406315114535614,258.1691791232036
1e-05,1e-05,1.0,0.053352362599272736,1e-05,0.9146754317374726,1.0,233.03390772175683
0.1622023412939385,0.29752820744844233,0.4959771294323871,0.8263153718249536,0.33991224987110685,0.7075247793458823,0.9342738873619504,253.89023765851886
0.12948404012139764,0.30150614726924735,1.0,1e-05,1e-05,0.6835027796125335,0.7647636763118881,212.30806553972081
0.3134989525698035,0.6459026781913839,0.4225345119922869,0.6497248533421041,0.49570330512274385,0.03229137074965305,0.9704952198553716,225.77966081185187
0.908199551860974,0.7799591003199305,0.3483538134321075,0.014987860137357659,0.4839594067034834,1.0,0.6439922312736132,246.16153612640443
0.8056063528800316,0.901935039938546,0.4833096442033466,0.5532030918911469,0.15389000588016669,0.052053839222934745,0.04816111772039117,245.50355822876304
0.7526384832867271,0.8797951435785816,0.4719376757888335,0.5150093531436596,0.8231742298273074,0.3487726726052803,0.9756800559443848,235.19746090992996
0.18960004498229055,0.12684662230802446,0.6884245322267405,0.7740280051498507,0.33946578771510133,0.29384230861865274,0.7854193164273628,227.583664367004
0.13764077452559534,0.3394345079850602,0.4479144078839071,0.7567653888286007,0.5595421193232412,0.47180496412196365,0.7141053048222641,228.67022402650838
0.6485910526481824,0.6899518439894424,0.7923074624064653,1e-05,1e-05,0.49613570020927367,0.8470231063517585,218.8255930390996
0.4174377306515342,0.7146232770937445,0.8841722242851822,0.07294958481370323,0.022454867914424893,0.5937951002755242,0.8964462810873142,225.72633878473158
0.784553594062804,0.8992439891213104,0.7709609896679481,1e-05,1e-05,0.3140450899052177,0.41014056597221143,237.52386116063076
0.33485426149819203,0.5993896308229696,0.2127909602689302,0.6249738272674435,0.8420042779267948,0.2934201748703995,0.8910168072881453,214.72151598932336
0.8292767286809434,0.6415687131023843,0.8643279939875796,1e-05,0.38477434835383784,0.5227157018530957,0.6936958917379688,212.4595319307885
0.15372796038433484,0.061791555087582266,0.033082230641947256,0.7883988224367356,0.7294332956892455,0.902164295776995,0.3083449664549178,241.81733486733364
0.7336902714576041,0.8778788424708972,0.10190114233691588,0.7511775127007433,0.3013941332902893,0.6689324164873574,0.9555571915542757,254.45225182436673
0.25056144792090773,0.2860581774580942,0.922862774040934,0.46439327525238655,0.7923570224709696,0.9856576820473966,0.7227846457960477,246.90425625460952
0.14389385213399772,0.03730695168860334,0.40066895174924905,0.8555156726733948,0.6895568888140555,0.8973384618400886,0.5531182692394784,252.6886138395958
0.204637964773898,0.07043886167496066,0.689634802244718,0.29068816908793677,1e-05,0.7340781912558703,0.9043459718033949,240.56727554735775
0.11087167491576706,0.07585138364585903,0.9068757825577746,0.3305526374137086,0.05509711674166929,0.33354237429963196,0.7942917304736467,230.96210025427666
0.3294537820142295,0.6825553009054718,0.20353511989799522,0.9147221778567406,0.6692803128106533,0.13979252777002008,0.5576018615746211,259.21325624826494
0.19787275050930517,0.32453506949720096,0.5767759363048035,1.0,0.8398814197087716,0.17302064354635222,0.5431611141626964,253.74039480379932
0.12180156805357928,0.6134077943976102,1.0,0.024898027232394693,1e-05,0.3034750334794725,0.8170229061184986,213.0606383051759
0.0056580830072036755,0.10550668787108411,0.8829809996769673,0.8834635885552157,0.7925899128709035,0.12504279980087124,0.1575508205181504,218.4674600211275
0.13121624395291592,1e-05,0.09616297628061383,1.0,0.5331286146131847,0.8463733570823702,0.6271185865569611,242.39157330686166
1e-05,0.05582769243246015,0.09703173722240886,0.8036784958941704,1.0,0.19725055298499547,0.07641083168446074,266.0590086793594
0.5327767308486027,0.8876023431955976,0.8379132689021466,0.001986585977573821,0.1824701024253331,0.7118219468100894,0.6767128781893942,207.7024908456225
0.3060721191976632,0.1396311594809292,1e-05,0.9669673980928465,1.0,1.0,0.4017877127413005,274.50593404124965
0.32294505830269354,0.24007231026990708,0.9623794255943166,0.24670022208229295,0.10058622299627058,0.4420133686897122,0.6102258699880254,222.2072441650225
0.360924978798982,0.3355331268513378,0.13165358263242316,0.2560025327495332,0.5085700552717618,0.40797422258416605,0.5823676035846855,232.16985212706277
